chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chr18	67396686	67396815	130	67396751	18.00	8.21371	4.23597	5.80343	macs2Out_peak_41985
chr18	67396946	67397056	111	67397000	16.00	6.90880	3.86662	4.56089	macs2Out_peak_41986
chr18	67449084	67449206	123	67449176	7.00	6.16843	4.73878	3.85348	macs2Out_peak_41991
chr18	67454343	67454453	111	67454395	6.00	5.59158	4.43824	3.32166	macs2Out_peak_41992
chr18	67641373	67641648	276	67641469	5.00	5.73218	4.44881	3.43616	macs2Out_peak_42006
chr18	67683072	67683182	111	67683096	4.00	4.49273	3.70734	2.27982	macs2Out_peak_42007
chr18	67718170	67718326	157	67718261	11.00	9.71560	6.39352	7.24440	macs2Out_peak_42011
chr18	67761138	67761253	116	67761188	8.00	9.30103	6.43041	6.84382	macs2Out_peak_42015
chr18	67768465	67768592	128	67768566	8.00	9.62816	6.58713	7.15988	macs2Out_peak_42016
chr18	67775233	67775516	284	67775435	11.00	8.08477	5.37610	5.67869	macs2Out_peak_42018
chr18	67776042	67776162	121	67776083	10.00	7.21026	5.00273	4.83778	macs2Out_peak_42019
chr18	67799871	67800075	205	67799971	8.00	6.84857	5.06472	4.50359	macs2Out_peak_42021
chr18	67873290	67873428	139	67873365	8.00	7.93283	5.70632	5.53302	macs2Out_peak_42025
chr18	67946321	67946454	134	67946393	9.00	9.09551	6.29604	6.64565	macs2Out_peak_42029
chr18	68045439	68045549	111	68045521	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42034
chr18	68096616	68096855	240	68096711	7.00	5.96821	4.61734	3.66181	macs2Out_peak_42041
chr18	68220117	68220227	111	68220172	7.00	7.28333	5.37490	4.90823	macs2Out_peak_42052
chr18	68299256	68299387	132	68299318	17.00	9.73590	5.17941	7.26415	macs2Out_peak_42057
chr18	68337366	68337476	111	68337413	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42060
chr18	68417148	68417259	112	68417193	8.00	9.74411	6.64109	7.27173	macs2Out_peak_42061
chr18	68499088	68499209	122	68499159	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42062
chr18	68544286	68544396	111	68544329	7.00	8.04004	5.76161	5.63574	macs2Out_peak_42063
chr18	68544809	68544955	147	68544887	7.00	7.85550	5.67094	5.45858	macs2Out_peak_42064
chr18	68723500	68723667	168	68723589	7.00	8.33858	5.90319	5.92296	macs2Out_peak_42069
chr18	68949150	68949277	128	68949202	8.00	9.40682	6.48181	6.94605	macs2Out_peak_42077
chr18	68997263	68997373	111	68997278	5.00	5.19952	4.18731	2.94983	macs2Out_peak_42079
chr18	68997735	68997848	114	68997773	7.00	7.76711	5.62667	5.37337	macs2Out_peak_42080
chr18	69069482	69069619	138	69069537	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42082
chr18	69085020	69085195	176	69085124	9.00	9.09551	6.29604	6.64565	macs2Out_peak_42083
chr18	69086075	69086201	127	69086136	8.00	7.93283	5.70632	5.53302	macs2Out_peak_42084
chr18	69100991	69101152	162	69101096	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42085
chr18	69290061	69290171	111	69290096	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42096
chr18	69345708	69345840	133	69345789	9.00	6.17232	4.50248	3.85711	macs2Out_peak_42100
chr18	69349856	69349970	115	69349892	10.00	8.57679	5.86073	6.14476	macs2Out_peak_42101
chr18	69437190	69437324	135	69437261	11.00	9.53464	6.28206	7.06927	macs2Out_peak_42112
chr18	69563195	69563305	111	69563269	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42119
chr18	69588546	69588689	144	69588648	17.00	8.85885	4.71278	6.41723	macs2Out_peak_42124
chr18	69594092	69594218	127	69594145	10.00	7.63060	5.26870	5.24220	macs2Out_peak_42126
chr18	69595861	69595993	133	69595918	10.00	7.85884	5.41259	5.46154	macs2Out_peak_42127
chr18	69628423	69628533	111	69628524	6.00	5.59158	4.43824	3.32166	macs2Out_peak_42129
chr18	69667384	69667501	118	69667460	16.00	6.24948	3.54447	3.93114	macs2Out_peak_42136
chr18	69796146	69796297	152	69796217	5.00	5.73218	4.44881	3.43616	macs2Out_peak_42139
chr18	70477875	70478089	215	70477937	8.00	8.63679	6.09220	6.20227	macs2Out_peak_42146
chr18	70552963	70553073	111	70553020	5.00	5.73218	4.44881	3.43616	macs2Out_peak_42152
chr18	70553363	70553473	111	70553424	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42153
chr18	70601489	70601626	138	70601540	11.00	8.21430	5.45752	5.80388	macs2Out_peak_42157
chr18	70652354	70652479	126	70652405	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42162
chr18	70817027	70817147	121	70817056	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42165
chr18	73504565	73504675	111	73504622	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42169
chr18	73661075	73661185	111	73661150	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42178
chr18	73706575	73706690	116	73706643	8.00	7.00685	5.16144	4.65427	macs2Out_peak_42181
chr18	73754423	73754533	111	73754472	15.00	8.56326	4.90136	6.13157	macs2Out_peak_42187
chr18	73816482	73816650	169	73816568	14.00	8.64487	5.13646	6.21023	macs2Out_peak_42192
chr18	73835406	73835525	120	73835444	7.00	7.85550	5.67094	5.45858	macs2Out_peak_42193
chr18	73860736	73860846	111	73860781	7.00	8.04004	5.76161	5.63574	macs2Out_peak_42196
chr18	73863761	73863871	111	73863812	6.00	6.98376	5.16529	4.63255	macs2Out_peak_42197
chr18	73948333	73948529	197	73948441	6.00	5.33339	4.28738	3.07663	macs2Out_peak_42198
chr18	73948911	73949047	137	73948985	9.00	8.86948	6.16675	6.42720	macs2Out_peak_42199
chr18	74198816	74198938	123	74198862	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42205
chr18	74207690	74207893	204	74207797	9.00	8.65592	6.04266	6.22075	macs2Out_peak_42206
chr18	74894428	74894547	120	74894472	9.00	8.79697	6.12482	6.35741	macs2Out_peak_42221
chr18	75085227	75085337	111	75085296	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42232
chr18	75279356	75279473	118	75279423	8.00	7.93283	5.70632	5.53302	macs2Out_peak_42247
chr18	75284503	75284660	158	75284590	10.00	9.31112	6.30842	6.85340	macs2Out_peak_42249
chr18	75353533	75353671	139	75353564	7.00	7.85550	5.67094	5.45858	macs2Out_peak_42253
chr18	75469127	75469337	211	75469228	8.00	9.09835	6.33000	6.64796	macs2Out_peak_42262
chr18	75494814	75494947	134	75494901	6.00	6.41172	4.88520	4.08601	macs2Out_peak_42264
chr18	75697625	75697740	116	75697685	10.00	7.09252	4.92809	4.72440	macs2Out_peak_42274
chr18	75716237	75716373	137	75716317	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42275
chr18	75740685	75740876	192	75740779	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42276
chr18	75895718	75895957	240	75895921	5.00	5.53653	4.35603	3.26928	macs2Out_peak_42284
chr18	75909400	75909535	136	75909460	8.00	7.79394	5.62711	5.39919	macs2Out_peak_42286
chr18	76111375	76111567	193	76111460	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42291
chr18	76237664	76237802	139	76237735	11.00	6.62737	4.46561	4.29247	macs2Out_peak_42296
chr18	76929987	76930111	125	76930067	21.00	9.40276	4.37437	6.94257	macs2Out_peak_42304
chr18	76944356	76944466	111	76944363	7.00	4.85825	3.91504	2.62638	macs2Out_peak_42307
chr18	76949784	76949894	111	76949861	5.00	5.07740	4.12343	2.83406	macs2Out_peak_42308
chr18	77047058	77047307	250	77047278	7.00	7.28333	5.37490	4.90823	macs2Out_peak_42310
chr18	77047390	77047500	111	77047438	6.00	6.06595	4.70304	3.75556	macs2Out_peak_42311
chr18	77663816	77664079	264	77663867	6.00	6.64247	5.00143	4.30662	macs2Out_peak_42321
chr18	77665646	77665758	113	77665687	7.00	8.04004	5.76161	5.63574	macs2Out_peak_42322
chr18	77758700	77758810	111	77758780	6.00	6.80785	5.08204	4.46415	macs2Out_peak_42331
chr18	77767761	77767923	163	77767865	8.00	9.40682	6.48181	6.94605	macs2Out_peak_42332
chr18	77773907	77774022	116	77773989	8.00	8.90650	6.23269	6.46291	macs2Out_peak_42333
chr18	77805650	77805768	119	77805712	9.00	7.90414	5.59253	5.50549	macs2Out_peak_42337
chr18	77811708	77811844	137	77811784	10.00	7.37302	5.10583	4.99460	macs2Out_peak_42339
chr18	77821490	77821600	111	77821562	6.00	5.53786	4.40723	3.27008	macs2Out_peak_42341
chr18	77837992	77838149	158	77838073	17.00	9.01855	4.79642	6.57130	macs2Out_peak_42344
chr18	78000507	78000682	176	78000574	8.00	7.46938	5.43840	5.08727	macs2Out_peak_42358
chr18	78057428	78057549	122	78057483	8.00	9.62816	6.58713	7.15988	macs2Out_peak_42362
chr18	78142757	78142882	126	78142822	9.00	7.52625	5.35963	5.14200	macs2Out_peak_42367
chr18	78198248	78198358	111	78198302	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42370
chr18	78446936	78447046	111	78446979	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42373
chr18	79106473	79106583	111	79106520	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42378
chr18	79234416	79234545	130	79234486	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42381
chr18	79257461	79257571	111	79257534	8.00	6.55295	4.88175	4.22163	macs2Out_peak_42384
chr18	79327648	79327880	233	79327797	12.00	7.32665	4.72075	4.95011	macs2Out_peak_42390
chr18	79622284	79622620	337	79622519	8.00	8.81431	6.18514	6.37353	macs2Out_peak_42398
chr18	79704353	79704463	111	79704376	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42399
chr18	80151749	80151866	118	80151812	11.00	8.77509	5.80945	6.33610	macs2Out_peak_42410
chr18	80206643	80206876	234	80206682	8.00	8.22842	5.87161	5.81733	macs2Out_peak_42419
chr18	80212395	80212517	123	80212487	6.00	6.80785	5.08204	4.46415	macs2Out_peak_42420
chr18	80275918	80276033	116	80275996	14.00	6.17899	3.75281	3.86364	macs2Out_peak_42427
chr18	80278724	80278839	116	80278785	18.00	9.28582	4.76680	6.82957	macs2Out_peak_42429
chr18	80329232	80329369	138	80329340	7.00	8.04004	5.76161	5.63574	macs2Out_peak_42435
chr18	80330141	80330283	143	80330201	8.00	9.51580	6.53405	7.05112	macs2Out_peak_42436
chr18	80374265	80374375	111	80374274	8.00	5.38140	4.13489	3.12317	macs2Out_peak_42440
chr18	80413537	80413647	111	80413597	16.00	8.59200	4.74026	6.15906	macs2Out_peak_42443
chr18	80455689	80455799	111	80455723	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42447
chr18	80467982	80468092	111	80468021	17.00	9.29499	4.94261	6.83844	macs2Out_peak_42449
chr18	80490744	80490864	121	80490795	9.00	9.41886	6.47710	6.95744	macs2Out_peak_42454
chr18	80576005	80576128	124	80576073	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42461
chr18	80715526	80715636	111	80715552	10.00	6.45339	4.52321	4.12602	macs2Out_peak_42474
chr18	80853451	80853561	111	80853489	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42479
chr18	80932703	80932850	148	80932783	16.00	7.60269	4.21805	5.21517	macs2Out_peak_42481
chr18	80985624	80985762	139	80985667	9.00	7.37540	5.26565	4.99677	macs2Out_peak_42484
chr18	81572119	81572390	272	81572319	15.00	9.05879	5.18336	6.61021	macs2Out_peak_42492
chr18	82418876	82418994	119	82418959	10.00	8.92777	6.07634	6.48347	macs2Out_peak_42498
chr18	82493371	82493513	143	82493447	9.00	7.13702	5.11614	4.76744	macs2Out_peak_42508
chr18	82565616	82565726	111	82565678	9.00	6.20765	4.52509	3.89069	macs2Out_peak_42522
chr18	82575570	82575680	111	82575619	5.00	5.53653	4.35603	3.26928	macs2Out_peak_42524
chr18	82578296	82578456	161	82578402	6.00	6.89441	5.12333	4.54714	macs2Out_peak_42525
chr18	82647119	82647229	111	82647187	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42529
chr18	82685694	82685826	133	82685748	7.00	7.06695	5.25728	4.69962	macs2Out_peak_42530
chr18	82686035	82686179	145	82686118	9.00	9.50404	6.52401	7.04023	macs2Out_peak_42531
chr18	82822415	82822529	115	82822475	13.00	8.09865	5.00322	5.69246	macs2Out_peak_42541
chr18	82912971	82913092	122	82913046	14.00	7.49524	4.47334	5.11243	macs2Out_peak_42556
chr18	82920931	82921041	111	82920980	6.00	5.93919	4.63392	3.63396	macs2Out_peak_42557
chr18	83009819	83009989	171	83009890	6.00	6.64247	5.00143	4.30662	macs2Out_peak_42563
chr18	83011779	83011889	111	83011829	7.00	7.76711	5.62667	5.37337	macs2Out_peak_42564
chr18	83984238	83984363	126	83984265	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42580
chr18	84042005	84042137	133	84042058	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42581
chr18	84088172	84088282	111	84088242	13.00	5.65828	3.60268	3.38461	macs2Out_peak_42584
chr18	84092681	84092827	147	84092767	13.00	8.33598	5.14611	5.92098	macs2Out_peak_42586
chr18	84145462	84145572	111	84145511	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42587
chr18	84300829	84300950	122	84300881	8.00	9.74411	6.64109	7.27173	macs2Out_peak_42590
chr18	84525496	84525606	111	84525529	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42598
chr18	84541277	84541387	111	84541354	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42600
chr18	84600605	84600749	145	84600664	6.00	6.72392	5.04141	4.38445	macs2Out_peak_42603
chr18	84616540	84616660	121	84616631	7.00	7.76711	5.62667	5.37337	macs2Out_peak_42604
chr18	84646222	84646337	116	84646285	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42606
chr18	84730701	84730811	111	84730745	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42612
chr18	84784852	84784968	117	84784912	18.00	8.93075	4.58793	6.48616	macs2Out_peak_42613
chr18	84799365	84799549	185	84799468	6.00	6.64247	5.00143	4.30662	macs2Out_peak_42615
chr18	84849828	84849948	121	84849863	14.00	7.93480	4.72352	5.53493	macs2Out_peak_42619
chr18	84862405	84862515	111	84862431	7.00	6.73700	5.07228	4.39681	macs2Out_peak_42622
chr18	84880811	84880935	125	84880898	7.00	6.67507	5.03683	4.33775	macs2Out_peak_42624
chr18	84951973	84952135	163	84952049	10.00	9.37856	6.34884	6.91900	macs2Out_peak_42626
chr18	88781203	88781313	111	88781254	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42631
chr18	88804839	88804990	152	88804894	5.00	5.68629	4.42739	3.41113	macs2Out_peak_42632
chr18	88845639	88845900	262	88845694	7.00	5.87298	4.55892	3.57099	macs2Out_peak_42637
chr18	88847515	88847625	111	88847538	7.00	5.78076	4.50197	3.48224	macs2Out_peak_42638
chr18	88861789	88861927	139	88861845	13.00	9.08662	5.60336	6.63730	macs2Out_peak_42640
chr18	88892555	88892698	144	88892617	13.00	8.92696	5.50553	6.48309	macs2Out_peak_42644
chr18	88922836	88922947	112	88922877	10.00	6.68928	4.67250	4.35149	macs2Out_peak_42646
chr18	88925671	88925781	111	88925770	10.00	6.38864	4.48230	4.06410	macs2Out_peak_42648
chr18	88931530	88931659	130	88931623	9.00	6.70276	4.84121	4.36442	macs2Out_peak_42649
chr18	88934806	88934947	142	88934887	10.00	8.46613	5.79222	6.03777	macs2Out_peak_42651
chr18	88947750	88947863	114	88947810	6.00	6.64247	5.00143	4.30662	macs2Out_peak_42652
chr18	88952774	88952954	181	88952862	9.00	8.32443	5.84659	5.90963	macs2Out_peak_42653
chr18	88954380	88954530	151	88954406	8.00	7.28846	5.33112	4.91298	macs2Out_peak_42654
chr18	89553839	89553972	134	89553881	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42660
chr18	89600071	89600202	132	89600146	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42661
chr18	89820410	89820520	111	89820472	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42666
chr18	89838670	89838896	227	89838838	6.00	5.87800	4.60012	3.57522	macs2Out_peak_42668
chr18	89840142	89840253	112	89840169	6.00	5.81818	4.56681	3.51825	macs2Out_peak_42669
chr18	90038945	90039105	161	90039026	5.00	5.73218	4.44881	3.43616	macs2Out_peak_42671
chr18	90509537	90509652	116	90509557	8.00	5.87498	4.45280	3.57278	macs2Out_peak_42672
chr18	90602317	90602427	111	90602380	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42676
chr18	90602490	90602600	111	90602547	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42677
chr19	3282100	3282210	111	3282173	9.00	8.51986	5.96267	6.08970	macs2Out_peak_42680
chr19	3330814	3330934	121	3330864	10.00	7.76596	5.35410	5.37284	macs2Out_peak_42687
chr19	3339330	3339440	111	3339396	9.00	6.10275	4.45792	3.79085	macs2Out_peak_42688
chr19	3377067	3377240	174	3377138	22.00	9.00571	4.07816	6.55883	macs2Out_peak_42694
chr19	3414402	3414624	223	3414459	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42700
chr19	3471365	3471475	111	3471393	5.00	5.73218	4.44881	3.43616	macs2Out_peak_42703
chr19	3523523	3523654	132	3523583	8.00	9.40682	6.48181	6.94605	macs2Out_peak_42706
chr19	3527326	3527436	111	3527345	7.00	7.35895	5.41528	4.98086	macs2Out_peak_42707
chr19	3638963	3639086	124	3639040	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42715
chr19	3685972	3686082	111	3686004	12.00	8.18815	5.24977	5.77867	macs2Out_peak_42718
chr19	3768825	3768935	111	3768903	7.00	5.73572	4.47402	3.43931	macs2Out_peak_42725
chr19	3769262	3769372	111	3769347	7.00	5.69138	4.44642	3.41554	macs2Out_peak_42726
chr19	3794200	3794357	158	3794302	7.00	7.76711	5.62667	5.37337	macs2Out_peak_42728
chr19	3839003	3839113	111	3839081	6.00	6.33894	4.84765	4.01614	macs2Out_peak_42731
chr19	3850883	3851041	159	3850955	10.00	6.20093	4.36387	3.88434	macs2Out_peak_42733
chr19	3906690	3906800	111	3906752	25.00	8.57718	3.60866	6.14516	macs2Out_peak_42741
chr19	3980487	3980597	111	3980546	6.00	6.72392	5.04141	4.38445	macs2Out_peak_42758
chr19	4018701	4018868	168	4018790	7.00	8.40048	5.93174	5.97408	macs2Out_peak_42763
chr19	4037149	4037259	111	4037228	5.00	4.69531	3.91441	2.47176	macs2Out_peak_42764
chr19	4037911	4038059	149	4037985	7.00	6.93068	5.18168	4.58191	macs2Out_peak_42765
chr19	4044304	4044470	167	4044368	10.00	8.10089	5.56455	5.69445	macs2Out_peak_42766
chr19	4064783	4064903	121	4064840	11.00	9.41790	6.20989	6.95685	macs2Out_peak_42769
chr19	4085095	4085209	115	4085132	7.00	6.86475	5.14469	4.51906	macs2Out_peak_42771
chr19	4112312	4112471	160	4112379	13.00	7.56774	4.68713	5.18218	macs2Out_peak_42775
chr19	4113788	4113954	167	4113849	15.00	9.29094	5.31720	6.83453	macs2Out_peak_42777
chr19	4163292	4163506	215	4163423	7.00	6.80021	5.10823	4.45735	macs2Out_peak_42785
chr19	4171388	4171498	111	4171430	9.00	7.18346	5.14536	4.81208	macs2Out_peak_42789
chr19	4260658	4260768	111	4260740	11.00	6.53872	4.41095	4.20812	macs2Out_peak_42806
chr19	4283217	4283479	263	4283263	16.00	9.01556	4.97105	6.56851	macs2Out_peak_42808
chr19	4294834	4294944	111	4294872	17.00	7.55467	4.05314	5.16937	macs2Out_peak_42812
chr19	4310057	4310178	122	4310120	13.00	9.46588	5.83674	7.00327	macs2Out_peak_42818
chr19	4322227	4322340	114	4322293	8.00	9.74411	6.64109	7.27173	macs2Out_peak_42819
chr19	4396317	4396530	214	4396421	12.00	7.68526	4.93977	5.29454	macs2Out_peak_42824
chr19	4397393	4397503	111	4397456	12.00	7.78836	5.00308	5.39430	macs2Out_peak_42825
chr19	4420761	4420871	111	4420816	6.00	6.13165	4.73837	3.81811	macs2Out_peak_42827
chr19	4438157	4438419	263	4438356	9.00	8.13855	5.73493	5.73053	macs2Out_peak_42828
chr19	4444220	4444330	111	4444263	7.00	6.01700	4.64711	3.70851	macs2Out_peak_42830
chr19	4615881	4616008	128	4615932	7.00	7.94643	5.71592	5.54579	macs2Out_peak_42834
chr19	4626292	4626485	194	4626396	8.00	6.74707	5.00222	4.40626	macs2Out_peak_42836
chr19	4632537	4632666	130	4632588	8.00	9.51580	6.53405	7.05112	macs2Out_peak_42837
chr19	4712808	4712923	116	4712840	7.00	7.76711	5.62667	5.37337	macs2Out_peak_42839
chr19	4757087	4757197	111	4757144	10.00	8.00231	5.50275	5.59986	macs2Out_peak_42842
chr19	4793919	4794185	267	4794010	10.00	7.76596	5.35410	5.37284	macs2Out_peak_42845
chr19	4839381	4839534	154	4839475	8.00	7.66042	5.55007	5.27108	macs2Out_peak_42850
chr19	4879141	4879251	111	4879246	6.00	6.56337	4.96208	4.23078	macs2Out_peak_42853
chr19	4906563	4906695	133	4906626	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42854
chr19	4943348	4943487	140	4943426	8.00	8.90650	6.23269	6.46291	macs2Out_peak_42857
chr19	4962003	4962219	217	4962051	9.00	9.25384	6.38529	6.79800	macs2Out_peak_42858
chr19	4989147	4989325	179	4989217	10.00	8.86717	6.03931	6.42526	macs2Out_peak_42861
chr19	4993056	4993189	134	4993111	7.00	5.32033	4.21252	3.06506	macs2Out_peak_42862
chr19	4993393	4993503	111	4993406	7.00	5.35926	4.23729	3.10166	macs2Out_peak_42863
chr19	5049946	5050130	185	5050030	10.00	9.31112	6.30842	6.85340	macs2Out_peak_42871
chr19	5050704	5050834	131	5050771	8.00	7.11669	5.22800	4.74786	macs2Out_peak_42872
chr19	5052398	5052514	117	5052459	9.00	8.13855	5.73493	5.73053	macs2Out_peak_42873
chr19	5074758	5074868	111	5074791	9.00	8.51986	5.96267	6.08970	macs2Out_peak_42874
chr19	5088335	5088669	335	5088348	7.00	6.22067	4.77014	3.90326	macs2Out_peak_42876
chr19	5236709	5236826	118	5236747	7.00	7.68113	5.58308	5.29079	macs2Out_peak_42885
chr19	5257375	5257485	111	5257424	7.00	8.23594	5.85523	5.82403	macs2Out_peak_42887
chr19	5265284	5265439	156	5265331	5.00	5.73218	4.44881	3.43616	macs2Out_peak_42888
chr19	5273362	5273560	199	5273472	9.00	6.31583	4.59432	3.99466	macs2Out_peak_42889
chr19	5295459	5295679	221	5295623	18.00	8.93075	4.58793	6.48616	macs2Out_peak_42893
chr19	5362436	5362548	113	5362481	11.00	8.97920	5.93707	6.53335	macs2Out_peak_42895
chr19	5388580	5388789	210	5388682	10.00	9.24474	6.26852	6.78968	macs2Out_peak_42897
chr19	5395114	5395317	204	5395218	8.00	9.51580	6.53405	7.05112	macs2Out_peak_42899
chr19	5433093	5433357	265	5433156	11.00	8.39331	5.57000	5.97408	macs2Out_peak_42904
chr19	5447409	5447621	213	5447547	6.00	5.14391	4.17387	2.89704	macs2Out_peak_42906
chr19	5542975	5543085	111	5543043	6.00	7.03765	5.19028	4.67190	macs2Out_peak_42917
chr19	5609680	5609838	159	5609751	11.00	8.53259	5.65744	6.10194	macs2Out_peak_42926
chr19	5648711	5648941	231	5648815	12.00	9.39828	6.00323	6.93811	macs2Out_peak_42932
chr19	5663601	5663740	140	5663632	16.00	6.56776	3.69855	4.23509	macs2Out_peak_42935
chr19	5689558	5689720	163	5689617	16.00	6.26660	3.55269	3.94789	macs2Out_peak_42936
