PeakID	chr	start	end	strand	NormalizedTagCount	focusratio	findPeaksScore	FoldChangevsLocal	p-valuevsLocal	ClonalFoldChange
chr11-1089	chr11	74851721	74851889	+	15.4	0.774	16.000000	12.88	2.29e-17	1.13
chr11-828	chr11	77705912	77706080	+	15.4	0.705	19.000000	16.51	1.38e-19	1.00
chr11-767	chr11	89955814	89955982	+	15.4	0.719	20.000000	13.70	6.46e-18	0.90
chr11-597	chr11	94800627	94800795	+	15.4	0.818	23.000000	13.84	5.19e-18	0.90
chr11-917	chr11	95149224	95149392	+	15.4	0.920	18.000000	23.84	6.02e-23	1.00
chr11-832	chr11	95945711	95945879	+	15.4	0.828	19.000000	14.97	1.04e-18	0.95
chr11-721	chr11	113953591	113953759	+	15.4	0.912	21.000000	17.17	6.13e-20	1.00
chr11-661	chr11	129765286	129765454	+	15.4	0.667	22.000000	15.33	6.41e-19	0.82
chr11-847	chr11	134201837	134202005	+	15.4	0.719	19.000000	14.15	3.33e-18	1.00
chr12-529	chr12	510587	510755	+	15.4	0.812	21.000000	25.25	1.80e-23	0.90
chr12-431	chr12	6373267	6373435	+	15.4	0.750	23.000000	20.77	1.15e-21	0.90
chr12-621	chr12	12715645	12715813	+	15.4	0.926	19.000000	17.64	3.50e-20	1.00
chr12-399	chr12	12764807	12764975	+	15.4	0.705	24.000000	14.31	2.65e-18	0.82
chr12-401	chr12	27397036	27397204	+	15.4	0.682	24.000000	13.84	5.19e-18	0.86
chr12-489	chr12	28128249	28128417	+	15.4	0.812	22.000000	14.15	3.33e-18	0.90
chr12-630	chr12	50236848	50237016	+	15.4	0.765	19.000000	16.72	1.06e-19	1.00
chr12-581	chr12	56367772	56367940	+	15.4	0.667	20.000000	13.99	4.16e-18	0.95
chr12-548	chr12	74931656	74931824	+	15.4	0.762	21.000000	13.70	6.46e-18	1.00
chr12-593	chr12	92751778	92751946	+	15.4	0.871	20.000000	13.01	1.86e-17	0.95
chr12-517	chr12	110338068	110338236	+	15.4	0.690	22.000000	13.27	1.23e-17	0.86
chr12-519	chr12	114079280	114079448	+	15.4	0.750	22.000000	16.30	1.80e-19	0.90
chr12-608	chr12	114404124	114404292	+	15.4	0.793	20.000000	14.80	1.32e-18	0.90
chr12-422	chr12	120966816	120966984	+	15.4	0.824	24.000000	14.80	1.32e-18	0.82
chr12-674	chr12	131589264	131589432	+	15.4	0.818	19.000000	13.27	1.23e-17	0.95
chr13-108	chr13	22177879	22178047	+	15.4	0.634	20.000000	12.88	2.29e-17	0.95
chr13-74	chr13	25861588	25861756	+	15.4	0.700	22.000000	19.51	4.26e-21	0.86
chr13-112	chr13	32889549	32889717	+	15.4	0.667	20.000000	16.94	8.07e-20	1.00
chr13-115	chr13	42535265	42535433	+	15.4	0.730	20.000000	15.70	3.90e-19	0.90
chr13-80	chr13	50070027	50070195	+	15.4	0.759	22.000000	17.88	2.62e-20	0.86
chr13-120	chr13	52360306	52360474	+	15.4	0.812	20.000000	17.40	4.64e-20	1.00
chr13-122	chr13	52768535	52768703	+	15.4	0.806	20.000000	30.66	2.94e-25	0.95
chr13-165	chr13	76559436	76559604	+	15.4	0.920	18.000000	37.87	3.22e-27	1.00
chr13-140	chr13	95248326	95248494	+	15.4	0.625	19.000000	18.93	7.96e-21	1.06
chr13-142	chr13	99128851	99129019	+	15.4	0.828	19.000000	14.63	1.67e-18	0.95
chr13-90	chr13	114988092	114988260	+	15.4	0.743	22.000000	16.94	8.07e-20	0.86
chr14-355	chr14	19011445	19011613	+	15.4	0.917	15.000000	12.88	2.29e-17	1.20
chr14-144	chr14	24036900	24037068	+	15.4	0.794	22.000000	15.33	6.41e-19	0.86
chr14-285	chr14	31028205	31028373	+	15.4	0.735	17.000000	23.84	6.02e-23	1.06
chr14-113	chr14	45603615	45603783	+	15.4	0.769	24.000000	17.64	3.50e-20	0.82
chr14-149	chr14	64854545	64854713	+	15.4	0.818	22.000000	19.81	3.10e-21	0.86
chr14-205	chr14	69229814	69229982	+	15.4	0.800	20.000000	21.11	8.18e-22	0.90
chr14-152	chr14	73603048	73603216	+	15.4	0.897	22.000000	18.39	1.46e-20	0.86
chr14-297	chr14	74318524	74318692	+	15.4	0.800	17.000000	33.01	6.05e-26	1.06
chr14-185	chr14	77843315	77843483	+	15.4	0.750	21.000000	15.51	5.00e-19	0.86
chr14-158	chr14	92572636	92572804	+	15.4	0.743	22.000000	19.22	5.84e-21	0.86
chr15-571	chr15	34624141	34624309	+	15.4	0.885	15.000000	16.51	1.38e-19	1.20
chr15-431	chr15	43415342	43415510	+	15.4	0.774	19.000000	15.51	5.00e-19	0.95
chr15-432	chr15	43522844	43523012	+	15.4	0.828	19.000000	15.90	3.02e-19	1.00
chr15-435	chr15	45709857	45710025	+	15.4	0.923	19.000000	16.72	1.06e-19	0.95
chr15-370	chr15	59397273	59397441	+	15.4	0.737	21.000000	17.17	6.13e-20	0.90
chr15-371	chr15	59430520	59430688	+	15.4	0.893	21.000000	15.70	3.90e-19	0.86
chr15-344	chr15	77197597	77197765	+	15.4	0.667	22.000000	13.14	1.51e-17	0.82
chr15-346	chr15	80346638	80346806	+	15.4	0.561	22.000000	14.63	1.67e-18	0.90
chr15-416	chr15	85114196	85114364	+	15.4	0.743	20.000000	16.09	2.34e-19	1.00
chr15-558	chr15	85661420	85661588	+	15.4	0.839	16.000000	14.97	1.04e-18	1.20
chr15-488	chr15	88288136	88288304	+	15.4	0.885	18.000000	19.81	3.10e-21	1.13
chr16-841	chr16	2924954	2925122	+	15.4	0.885	18.000000	23.84	6.02e-23	1.00
chr16-995	chr16	4810227	4810395	+	15.4	0.793	16.000000	21.11	8.18e-22	1.20
chr16-676	chr16	25026706	25026874	+	15.4	0.706	21.000000	13.41	9.94e-18	0.90
chr16-854	chr16	25091402	25091570	+	15.4	0.793	18.000000	21.82	4.06e-22	1.00
chr16-735	chr16	27561057	27561225	+	15.4	0.512	20.000000	16.09	2.34e-19	0.90
chr16-736	chr16	28519492	28519660	+	15.4	0.793	20.000000	15.33	6.41e-19	0.90
chr16-855	chr16	28565304	28565472	+	15.4	0.767	18.000000	16.51	1.38e-19	1.06
chr16-757	chr16	74734460	74734628	+	15.4	0.595	20.000000	16.09	2.34e-19	1.00
chr16-583	chr16	74808580	74808748	+	15.4	0.700	23.000000	17.88	2.62e-20	0.86
chr16-706	chr16	86588806	86588974	+	15.4	0.649	21.000000	12.88	2.29e-17	0.86
chr17-621	chr17	16931497	16931665	+	15.4	0.750	22.000000	18.93	7.96e-21	0.90
chr17-839	chr17	25416065	25416233	+	15.4	0.846	19.000000	18.39	1.46e-20	0.95
chr17-689	chr17	26516841	26517009	+	15.4	0.920	21.000000	22.99	1.30e-22	0.90
chr17-695	chr17	29158877	29159045	+	15.4	0.727	21.000000	18.13	1.96e-20	0.95
chr17-948	chr17	45343480	45343648	+	15.4	0.875	18.000000	22.59	1.88e-22	1.13
chr17-872	chr17	46555792	46555960	+	15.4	0.706	19.000000	20.12	2.24e-21	0.95
chr17-794	chr17	60004983	60005151	+	15.4	0.722	20.000000	17.40	4.64e-20	0.90
chr17-649	chr17	60220985	60221153	+	15.4	0.781	22.000000	25.25	1.80e-23	0.86
chr17-809	chr17	77070928	77071096	+	15.4	0.786	20.000000	13.41	9.94e-18	0.90
chr18-197	chr18	19774218	19774386	+	15.4	0.818	19.000000	13.99	4.16e-18	1.00
chr18-205	chr18	46428432	46428600	+	15.4	0.842	19.000000	13.41	9.94e-18	1.06
chr18-171	chr18	53399455	53399623	+	15.4	0.926	21.000000	27.39	3.20e-24	0.95
chr18-156	chr18	54718842	54719010	+	15.4	0.742	22.000000	24.76	2.72e-23	0.86
chr19-1120	chr19	8408133	8408301	+	15.4	0.500	20.000000	12.88	2.29e-17	0.95
chr19-1432	chr19	8645732	8645900	+	15.4	0.765	17.000000	13.27	1.23e-17	1.06
chr19-1444	chr19	13694053	13694221	+	15.4	0.867	17.000000	23.41	8.87e-23	1.29
chr19-960	chr19	14459315	14459483	+	15.4	0.806	22.000000	21.11	8.18e-22	0.86
chr19-1454	chr19	15982520	15982688	+	15.4	0.815	17.000000	21.46	5.78e-22	1.06
chr19-1055	chr19	21640991	21641159	+	15.4	0.880	21.000000	23.41	8.87e-23	0.90
chr19-1067	chr19	39309968	39310136	+	15.4	0.879	21.000000	14.63	1.67e-18	0.95
chr19-1402	chr19	52552061	52552229	+	15.4	0.800	18.000000	19.81	3.10e-21	1.06
chr19-1296	chr19	52643154	52643322	+	15.4	0.786	19.000000	14.47	2.11e-18	0.95
chr19-1090	chr19	52772717	52772885	+	15.4	0.929	21.000000	16.51	1.38e-19	0.90
chr19-1189	chr19	58331118	58331286	+	15.4	0.697	20.000000	18.39	1.46e-20	0.95
chr20-247	chr20	247675	247843	+	15.4	0.795	22.000000	18.39	1.46e-20	0.86
chr20-274	chr20	5107448	5107616	+	15.4	0.727	21.000000	14.80	1.32e-18	0.90
chr20-228	chr20	22814725	22814893	+	15.4	0.941	23.000000	20.77	1.15e-21	0.95
chr20-251	chr20	25176273	25176441	+	15.4	0.703	22.000000	17.40	4.64e-20	0.82
chr20-426	chr20	42167233	42167401	+	15.4	0.781	17.000000	16.30	1.80e-19	1.06
chr20-287	chr20	42578926	42579094	+	15.4	0.871	21.000000	18.66	1.08e-20	0.90
chr20-317	chr20	52210619	52210787	+	15.4	0.759	20.000000	13.99	4.16e-18	0.95
chr20-358	chr20	54918973	54919141	+	15.4	0.806	19.000000	24.29	4.06e-23	1.06
chr20-291	chr20	56784976	56785144	+	15.4	0.765	21.000000	16.30	1.80e-19	0.95
chr21-146	chr21	15954368	15954536	+	15.4	0.718	23.000000	14.31	2.65e-18	0.86
chr21-172	chr21	34752951	34753119	+	15.4	0.857	21.000000	19.22	5.84e-21	0.90
chr21-223	chr21	47442781	47442949	+	15.4	0.727	18.000000	12.88	2.29e-17	1.00
chr22-728	chr22	26137877	26138045	+	15.4	0.647	19.000000	13.84	5.19e-18	1.00
chr22-641	chr22	32292568	32292736	+	15.4	0.719	20.000000	13.14	1.51e-17	0.95
chr22-650	chr22	41986046	41986214	+	15.4	0.643	20.000000	12.88	2.29e-17	0.95
chr22-738	chr22	41999943	42000111	+	15.4	0.828	19.000000	21.82	4.06e-22	1.00
chr22-428	chr22	42896199	42896367	+	15.4	0.706	23.000000	23.41	8.87e-23	0.82
chr22-487	chr22	45559517	45559685	+	15.4	0.533	22.000000	14.31	2.65e-18	0.86
chrX-150	chrX	15756038	15756206	+	15.4	0.667	22.000000	19.81	3.10e-21	0.86
chrX-189	chrX	23761360	23761528	+	15.4	0.824	20.000000	22.20	2.71e-22	0.95
chrX-152	chrX	52950418	52950586	+	15.4	0.649	22.000000	18.39	1.46e-20	0.86
chrX-173	chrX	77165928	77166096	+	15.4	0.765	21.000000	20.12	2.24e-21	0.90
chrX-217	chrX	106898351	106898519	+	15.4	0.800	19.000000	24.76	2.72e-23	1.00
chrX-263	chrX	119468563	119468731	+	15.4	0.833	18.000000	31.40	1.76e-25	1.06
chrX-199	chrX	119763836	119764004	+	15.4	0.634	20.000000	28.61	1.27e-24	0.90
chrX-155	chrX	129231915	129232083	+	15.4	0.867	22.000000	17.64	3.50e-20	0.86
chr1-1661	chr1	10590403	10590571	+	14.7	0.750	20.000000	16.17	1.37e-18	0.86
chr1-1909	chr1	17612510	17612678	+	14.7	0.957	18.000000	16.17	1.37e-18	0.95
chr1-1787	chr1	22623344	22623512	+	14.7	0.808	19.000000	18.62	8.34e-20	0.95
chr1-2635	chr1	25739826	25739994	+	14.7	0.913	14.000000	61.45	2.24e-30	1.22
chr1-1699	chr1	40075364	40075532	+	14.7	0.920	20.000000	14.81	7.78e-18	0.90
chr1-1808	chr1	45060911	45061079	+	14.7	0.862	19.000000	13.36	5.84e-17	0.95
chr1-2083	chr1	57693033	57693201	+	14.7	0.821	17.000000	17.81	2.02e-19	1.01
chr1-1949	chr1	66153564	66153732	+	14.7	0.857	18.000000	26.15	8.77e-23	1.01
chr1-2269	chr1	70005848	70006016	+	14.7	0.786	16.000000	22.76	1.44e-21	1.07
chr1-1720	chr1	155579630	155579798	+	14.7	0.711	20.000000	17.81	2.02e-19	0.95
chr1-1723	chr1	165667604	165667772	+	14.7	0.590	20.000000	12.94	1.09e-16	0.86
chr1-1724	chr1	166944885	166945053	+	14.7	0.750	20.000000	13.81	3.06e-17	0.90
chr1-1640	chr1	235247120	235247288	+	14.7	0.694	21.000000	14.29	1.56e-17	0.90
chr1-1760	chr1	248100327	248100495	+	14.7	0.744	20.000000	16.39	1.06e-18	0.90
chr2-672	chr2	27851854	27852022	+	14.7	0.686	22.000000	17.56	2.69e-19	0.82
chr2-775	chr2	38667959	38668127	+	14.7	0.727	20.000000	17.81	2.02e-19	0.90
chr2-726	chr2	38841075	38841243	+	14.7	0.786	21.000000	15.56	2.94e-18	0.86
chr2-729	chr2	43864290	43864458	+	14.7	0.649	21.000000	13.97	2.45e-17	0.86
chr2-780	chr2	48492346	48492514	+	14.7	0.839	20.000000	13.51	4.72e-17	0.90
chr2-854	chr2	54304594	54304762	+	14.7	0.757	19.000000	14.81	7.78e-18	1.01
chr2-858	chr2	68220588	68220756	+	14.7	0.800	19.000000	21.56	4.25e-21	0.95
chr2-791	chr2	70224652	70224820	+	14.7	0.800	20.000000	14.63	9.85e-18	0.90
chr2-795	chr2	73114477	73114645	+	14.7	0.667	20.000000	13.36	5.84e-17	0.86
chr2-801	chr2	90485310	90485478	+	14.7	0.613	20.000000	40.97	9.43e-27	0.86
chr2-878	chr2	105654333	105654501	+	14.7	0.793	19.000000	16.84	6.18e-19	0.90
chr2-881	chr2	111920612	111920780	+	14.7	0.800	19.000000	15.17	4.82e-18	0.95
chr2-808	chr2	112641439	112641607	+	14.7	0.667	20.000000	17.81	2.02e-19	0.90
chr2-883	chr2	113300127	113300295	+	14.7	0.650	19.000000	13.51	4.72e-17	0.90
chr2-698	chr2	128568736	128568904	+	14.7	0.759	22.000000	13.97	2.45e-17	0.86
chr2-825	chr2	200820290	200820458	+	14.7	0.614	20.000000	15.56	2.94e-18	0.90
chr2-761	chr2	227656432	227656600	+	14.7	0.600	21.000000	16.61	8.09e-19	0.86
chr2-832	chr2	236369378	236369546	+	14.7	0.821	20.000000	14.13	1.96e-17	0.90
chr2-1000	chr2	238832356	238832524	+	14.7	0.808	18.000000	22.76	1.44e-21	0.95
chr3-741	chr3	19188250	19188418	+	14.7	0.885	18.000000	17.07	4.70e-19	1.01
chr3-821	chr3	44754114	44754282	+	14.7	0.786	17.000000	22.35	2.08e-21	1.01
chr3-876	chr3	45900686	45900854	+	14.7	0.870	16.000000	19.51	3.30e-20	1.07
chr3-883	chr3	51572761	51572929	+	14.7	0.778	16.000000	18.34	1.13e-19	1.07
chr3-659	chr3	58477627	58477795	+	14.7	0.688	20.000000	13.07	8.88e-17	0.90
chr3-766	chr3	60255150	60255318	+	14.7	0.767	18.000000	18.34	1.13e-19	1.01
chr3-662	chr3	119187693	119187861	+	14.7	0.684	20.000000	14.46	1.24e-17	0.90
chr3-986	chr3	122283397	122283565	+	14.7	0.733	15.000000	17.07	4.70e-19	1.14
chr3-778	chr3	128735606	128735774	+	14.7	0.808	18.000000	14.29	1.56e-17	0.95
chr3-670	chr3	136537786	136537954	+	14.7	0.867	20.000000	14.81	7.78e-18	0.90
chr3-672	chr3	150421647	150421815	+	14.7	0.786	20.000000	20.15	1.73e-20	0.86
chr3-676	chr3	169649505	169649673	+	14.7	0.840	20.000000	19.20	4.51e-20	0.86
chr3-530	chr3	169755609	169755777	+	14.7	0.703	23.000000	13.66	3.80e-17	0.86
chr3-726	chr3	170910314	170910482	+	14.7	0.794	19.000000	14.13	1.96e-17	1.07
chr3-798	chr3	186600652	186600820	+	14.7	0.700	18.000000	16.84	6.18e-19	0.95
chr3-729	chr3	193405915	193406083	+	14.7	0.774	19.000000	13.51	4.72e-17	1.01
chr3-731	chr3	196239178	196239346	+	14.7	0.815	19.000000	15.36	3.77e-18	0.90
chr4-429	chr4	8582452	8582620	+	14.7	0.735	19.000000	16.17	1.37e-18	0.95
chr4-387	chr4	26939264	26939432	+	14.7	0.920	20.000000	13.97	2.45e-17	0.90
chr4-475	chr4	87882911	87883079	+	14.7	0.733	18.000000	14.46	1.24e-17	0.95
chr4-338	chr4	95469690	95469858	+	14.7	0.929	22.000000	13.81	3.06e-17	0.86
chr4-442	chr4	113445073	113445241	+	14.7	0.793	19.000000	16.17	1.37e-18	0.90
chr4-849	chr4	122024845	122025013	+	14.7	0.955	12.000000	61.45	2.24e-30	1.43
chr4-414	chr4	185458690	185458858	+	14.7	0.793	20.000000	13.51	4.72e-17	0.95
chr5-579	chr5	37553343	37553511	+	14.7	0.686	20.000000	15.17	4.82e-18	0.90
chr5-1397	chr5	46336240	46336408	+	14.7	0.917	10.000000	26.15	8.77e-23	1.71
chr5-708	chr5	55381143	55381311	+	14.7	0.750	17.000000	13.81	3.06e-17	1.01
chr5-663	chr5	55787109	55787277	+	14.7	0.913	18.000000	21.19	6.02e-21	0.95
chr5-538	chr5	75615574	75615742	+	14.7	0.800	21.000000	19.82	2.39e-20	0.86
chr5-779	chr5	88132429	88132597	+	14.7	0.774	16.000000	14.99	6.13e-18	1.14
chr5-593	chr5	137577705	137577873	+	14.7	0.667	20.000000	13.36	5.84e-17	0.90
chr5-594	chr5	137774691	137774859	+	14.7	0.675	20.000000	14.29	1.56e-17	0.86
chr5-639	chr5	138485614	138485782	+	14.7	0.800	19.000000	14.63	9.85e-18	0.90
chr5-560	chr5	148846191	148846359	+	14.7	0.818	21.000000	16.39	1.06e-18	0.86
chr5-682	chr5	149975125	149975293	+	14.7	0.750	18.000000	13.51	4.72e-17	1.07
chr5-886	chr5	157158659	157158827	+	14.7	0.649	15.000000	14.99	6.13e-18	1.14
chr5-686	chr5	169064224	169064392	+	14.7	0.839	18.000000	17.31	3.56e-19	0.95
chr6-818	chr6	2921094	2921262	+	14.7	0.765	21.000000	13.07	8.88e-17	0.86
chr6-883	chr6	26421888	26422056	+	14.7	0.958	20.000000	14.46	1.24e-17	0.90
chr6-1090	chr6	32256322	32256490	+	14.7	0.958	17.000000	24.58	3.05e-22	1.01
chr6-907	chr6	87393320	87393488	+	14.7	0.818	20.000000	12.94	1.09e-16	0.86
chr6-1126	chr6	88881080	88881248	+	14.7	0.793	17.000000	17.31	3.56e-19	1.01
chr6-969	chr6	89673023	89673191	+	14.7	0.727	19.000000	15.56	2.94e-18	0.90
chr6-1045	chr6	107077202	107077370	+	14.7	0.765	18.000000	15.56	2.94e-18	1.01
chr6-1137	chr6	134636415	134636583	+	14.7	0.955	17.000000	22.76	1.44e-21	1.01
chr6-986	chr6	150740349	150740517	+	14.7	0.774	19.000000	15.96	1.78e-18	0.95
chr7-687	chr7	5553500	5553668	+	14.7	0.610	22.000000	14.29	1.56e-17	0.90
chr7-855	chr7	6746491	6746659	+	14.7	0.794	19.000000	17.31	3.56e-19	0.95
chr7-925	chr7	22687169	22687337	+	14.7	0.964	18.000000	15.56	2.94e-18	1.01
chr7-695	chr7	44058756	44058924	+	14.7	0.647	22.000000	72.29	7.78e-32	0.82
chr7-751	chr7	56101659	56101827	+	14.7	0.622	21.000000	22.35	2.08e-21	0.86
chr7-809	chr7	64712667	64712835	+	14.7	0.735	20.000000	16.61	8.09e-19	0.86
chr7-871	chr7	96338799	96338967	+	14.7	0.714	19.000000	15.56	2.94e-18	0.90
chr7-951	chr7	99933921	99934089	+	14.7	0.794	18.000000	30.73	3.34e-24	1.01
chr7-958	chr7	121078620	121078788	+	14.7	0.846	18.000000	18.91	6.15e-20	0.95
chr7-836	chr7	131271131	131271299	+	14.7	0.781	20.000000	15.17	4.82e-18	0.90
chr7-978	chr7	158030677	158030845	+	14.7	0.828	18.000000	17.56	2.69e-19	1.07
chr8-527	chr8	73019594	73019762	+	14.7	0.920	19.000000	17.07	4.70e-19	0.90
chr8-567	chr8	74224602	74224770	+	14.7	0.778	18.000000	13.81	3.06e-17	1.01
chr8-570	chr8	99865778	99865946	+	14.7	0.667	18.000000	14.63	9.85e-18	0.95
chr8-533	chr8	106256311	106256479	+	14.7	0.688	19.000000	15.56	2.94e-18	0.90
chr8-490	chr8	120844831	120844999	+	14.7	0.812	20.000000	18.62	8.34e-20	0.95
chr8-495	chr8	125966875	125967043	+	14.7	0.800	20.000000	15.17	4.82e-18	0.90
chr9-692	chr9	6015594	6015762	+	14.7	0.875	19.000000	30.73	3.34e-24	0.90
chr9-958	chr9	14433356	14433524	+	14.7	0.852	16.000000	17.81	2.02e-19	1.07
chr9-694	chr9	14993253	14993421	+	14.7	0.793	19.000000	40.97	9.43e-27	0.95
chr9-585	chr9	15307249	15307417	+	14.7	0.579	21.000000	19.82	2.39e-20	0.82
chr9-777	chr9	19154218	19154386	+	14.7	0.675	18.000000	22.76	1.44e-21	1.01
chr9-778	chr9	32573037	32573205	+	14.7	0.710	18.000000	24.58	3.05e-22	1.01
chr9-703	chr9	34637623	34637791	+	14.7	0.667	19.000000	15.56	2.94e-18	0.90
chr9-540	chr9	35103057	35103225	+	14.7	0.839	22.000000	21.56	4.25e-21	0.90
chr9-651	chr9	37079411	37079579	+	14.7	0.920	20.000000	22.35	2.08e-21	0.86
chr9-1895	chr9	66843769	66843937	+	14.7	0.955	10.000000	28.58	1.45e-23	1.71
chr9-787	chr9	68726122	68726290	+	14.7	0.955	18.000000	614.50	3.05e-51	0.95
chr9-1071	chr9	71650562	71650730	+	14.7	0.767	15.000000	19.82	2.39e-20	1.22
chr9-712	chr9	79282586	79282754	+	14.7	0.962	19.000000	49.16	2.23e-28	0.95
chr9-720	chr9	100565762	100565930	+	14.7	0.750	19.000000	18.62	8.34e-20	0.90
chr9-597	chr9	101649249	101649417	+	14.7	0.750	21.000000	14.13	1.96e-17	0.86
chr9-897	chr9	113194627	113194795	+	14.7	0.913	17.000000	39.65	1.85e-26	1.01
chr10-487	chr10	7294173	7294341	+	14.7	0.848	20.000000	15.56	2.94e-18	0.95
chr10-446	chr10	13482510	13482678	+	14.7	0.742	21.000000	14.63	9.85e-18	0.90
chr10-798	chr10	21419158	21419326	+	14.7	0.852	15.000000	21.95	2.98e-21	1.32
chr10-374	chr10	33294626	33294794	+	14.7	0.889	23.000000	20.83	8.87e-21	0.82
chr10-555	chr10	73144156	73144324	+	14.7	0.920	19.000000	15.56	2.94e-18	0.90
chr10-513	chr10	77054836	77055004	+	14.7	0.839	20.000000	13.22	7.21e-17	0.86
chr10-690	chr10	96305593	96305761	+	14.7	0.917	17.000000	22.35	2.08e-21	1.01
chr10-569	chr10	97453876	97454044	+	14.7	0.742	19.000000	16.61	8.09e-19	0.95
chr10-696	chr10	99996766	99996934	+	14.7	0.750	17.000000	19.82	2.39e-20	1.01
chr10-579	chr10	104748776	104748944	+	14.7	0.875	19.000000	22.35	2.08e-21	1.01
chr10-477	chr10	106113462	106113630	+	14.7	0.767	21.000000	18.07	1.51e-19	0.86
chr10-437	chr10	118976194	118976362	+	14.7	0.794	22.000000	19.20	4.51e-20	0.86
chr10-635	chr10	119297119	119297287	+	14.7	0.788	18.000000	15.76	2.29e-18	1.01
chr10-638	chr10	123734195	123734363	+	14.7	0.632	18.000000	15.96	1.78e-18	1.01
chr10-482	chr10	126175434	126175602	+	14.7	0.885	21.000000	27.31	3.64e-23	0.82
chr10-440	chr10	126490290	126490458	+	14.7	0.744	22.000000	18.07	1.51e-19	0.86
chr11-789	chr11	6440289	6440457	+	14.7	0.676	19.000000	13.81	3.06e-17	0.95
chr11-794	chr11	30344675	30344843	+	14.7	0.609	19.000000	14.63	9.85e-18	0.95
chr11-676	chr11	31391273	31391441	+	14.7	0.900	21.000000	26.72	5.68e-23	0.90
chr11-741	chr11	32408349	32408517	+	14.7	0.846	20.000000	14.99	6.13e-18	0.86
chr11-681	chr11	34831305	34831473	+	14.7	0.750	21.000000	21.19	6.02e-21	0.90
chr11-684	chr11	36310949	36311117	+	14.7	0.885	21.000000	23.19	9.87e-22	0.86
chr11-796	chr11	43902289	43902457	+	14.7	0.742	19.000000	24.58	3.05e-22	0.90
chr11-688	chr11	47077890	47078058	+	14.7	0.839	21.000000	13.97	2.45e-17	0.86
chr11-748	chr11	59333417	59333585	+	14.7	0.774	20.000000	14.99	6.13e-18	0.90
chr11-693	chr11	60673805	60673973	+	14.7	0.615	21.000000	13.51	4.72e-17	0.86
chr11-760	chr11	68065365	68065533	+	14.7	0.771	20.000000	13.07	8.88e-17	0.95
chr11-769	chr11	94300417	94300585	+	14.7	0.846	20.000000	16.17	1.37e-18	0.86
chr11-717	chr11	100733981	100734149	+	14.7	0.697	21.000000	18.07	1.51e-19	0.82
chr11-771	chr11	107799149	107799317	+	14.7	0.632	20.000000	22.76	1.44e-21	0.86
chr11-772	chr11	108535599	108535767	+	14.7	0.800	20.000000	12.94	1.09e-16	0.86
chr11-921	chr11	113644428	113644596	+	14.7	0.800	18.000000	15.76	2.29e-18	0.95
chr11-773	chr11	116228904	116229072	+	14.7	0.917	20.000000	29.98	5.52e-24	0.90
chr11-837	chr11	118111965	118112133	+	14.7	0.735	19.000000	17.31	3.56e-19	0.95
chr12-800	chr12	1280945	1281113	+	14.7	0.875	16.000000	53.43	4.01e-29	1.14
chr12-481	chr12	6387863	6388031	+	14.7	0.659	22.000000	13.22	7.21e-17	0.82
chr12-486	chr12	12419784	12419952	+	14.7	0.641	22.000000	14.63	9.85e-18	0.82
chr12-811	chr12	23576397	23576565	+	14.7	0.880	16.000000	15.56	2.94e-18	1.07
chr12-1796	chr12	34801492	34801660	+	14.7	0.957	9.000000	49.16	2.23e-28	1.90
chr12-908	chr12	53319051	53319219	+	14.7	0.857	15.000000	13.66	3.80e-17	1.14
chr12-641	chr12	58329893	58330061	+	14.7	0.812	19.000000	15.76	2.29e-18	0.90
chr12-503	chr12	64237699	64237867	+	14.7	0.658	22.000000	15.36	3.77e-18	0.82
chr12-846	chr12	76722938	76723106	+	14.7	0.917	16.000000	21.95	2.98e-21	1.07
chr12-713	chr12	93623269	93623437	+	14.7	0.759	18.000000	21.95	2.98e-21	1.01
chr12-649	chr12	94306200	94306368	+	14.7	0.808	19.000000	17.56	2.69e-19	0.90
chr12-512	chr12	105478182	105478350	+	14.7	0.706	22.000000	15.36	3.77e-18	0.82
chr12-562	chr12	122492349	122492517	+	14.7	0.913	21.000000	14.63	9.85e-18	0.86
chr12-727	chr12	122640314	122640482	+	14.7	0.778	18.000000	22.35	2.08e-21	1.07
chr12-783	chr12	123011375	123011543	+	14.7	0.677	17.000000	14.29	1.56e-17	1.01
chr12-563	chr12	124155552	124155720	+	14.7	0.758	21.000000	16.39	1.06e-18	0.82
chr12-671	chr12	125110860	125111028	+	14.7	0.733	19.000000	14.29	1.56e-17	0.95
chr13-109	chr13	24463414	24463582	+	14.7	0.658	20.000000	31.51	2.00e-24	0.90
chr13-151	chr13	26821792	26821960	+	14.7	0.880	18.000000	22.76	1.44e-21	0.95
chr13-75	chr13	27998694	27998862	+	14.7	0.585	22.000000	15.36	3.77e-18	0.90
chr13-93	chr13	44717449	44717617	+	14.7	0.833	21.000000	17.56	2.69e-19	0.95
chr13-94	chr13	47127015	47127183	+	14.7	0.920	21.000000	14.29	1.56e-17	0.86
chr13-159	chr13	49821982	49822150	+	14.7	0.656	18.000000	18.91	6.15e-20	0.95
chr13-162	chr13	52703118	52703286	+	14.7	0.774	18.000000	21.56	4.25e-21	1.01
chr13-85	chr13	100258974	100259142	+	14.7	0.781	22.000000	19.51	3.30e-20	0.82
chr13-87	chr13	111358600	111358768	+	14.7	0.545	22.000000	14.13	1.96e-17	0.86
chr14-163	chr14	23540738	23540906	+	14.7	0.833	21.000000	14.81	7.78e-18	0.82
