PeakID	chr	start	end	strand	NormalizedTagCount	focusratio	findPeaksScore	FoldChangevsLocal	p-valuevsLocal	ClonalFoldChange
chr12-826	chr12	50505625	50505793	+	13.3	0.525	16.000000	8.24	7.29e-12	1.01
chr12-997	chr12	52309110	52309278	+	13.3	0.808	14.000000	4.90	3.22e-08	1.16
chr12-631	chr12	52537466	52537634	+	13.3	0.864	19.000000	9.50	6.43e-13	0.85
chr12-540	chr12	54388509	54388677	+	13.3	0.690	21.000000	4.29	2.36e-07	0.90
chr12-580	chr12	54785118	54785286	+	13.3	0.667	20.000000	6.01	1.30e-09	0.85
chr12-699	chr12	56136685	56136853	+	13.3	0.818	18.000000	9.67	4.79e-13	0.90
chr12-635	chr12	56320810	56320978	+	13.3	0.697	19.000000	8.30	6.44e-12	0.95
chr12-701	chr12	56472909	56473077	+	13.3	0.632	18.000000	6.35	5.30e-10	0.90
chr12-760	chr12	57029878	57030046	+	13.3	0.743	17.000000	4.83	3.94e-08	1.01
chr12-703	chr12	57480842	57481010	+	13.3	0.750	18.000000	4.59	8.54e-08	0.95
chr12-640	chr12	57824324	57824492	+	13.3	0.618	19.000000	8.83	2.27e-12	0.85
chr12-545	chr12	58026271	58026439	+	13.3	0.857	21.000000	7.17	7.29e-11	0.90
chr12-642	chr12	65003853	65004021	+	13.3	0.615	19.000000	5.48	5.67e-09	0.90
chr12-708	chr12	69677969	69678137	+	13.3	0.864	18.000000	15.03	2.14e-16	0.90
chr12-766	chr12	72233543	72233711	+	13.3	0.656	17.000000	13.24	2.02e-15	1.01
chr12-589	chr12	74686547	74686715	+	13.3	0.733	20.000000	11.46	2.52e-14	0.85
chr12-591	chr12	89919780	89919948	+	13.3	0.793	20.000000	6.25	6.98e-10	0.85
chr12-596	chr12	95466693	95466861	+	13.3	0.676	20.000000	8.49	4.39e-12	0.90
chr12-932	chr12	95567647	95567815	+	13.3	0.622	15.000000	14.26	5.45e-16	1.08
chr12-717	chr12	101801276	101801444	+	13.3	0.793	18.000000	11.23	3.60e-14	0.90
chr12-718	chr12	105352286	105352454	+	13.3	0.605	18.000000	8.97	1.73e-12	1.01
chr12-1039	chr12	109035420	109035588	+	13.3	0.750	14.000000	9.34	8.59e-13	1.16
chr12-604	chr12	109915511	109915679	+	13.3	0.774	20.000000	13.08	2.49e-15	0.85
chr12-654	chr12	110348846	110349014	+	13.3	0.880	19.000000	13.08	2.49e-15	0.90
chr12-557	chr12	110719620	110719788	+	13.3	0.571	21.000000	4.83	3.94e-08	0.85
chr12-655	chr12	111136377	111136545	+	13.3	0.694	19.000000	8.55	3.86e-12	0.90
chr12-657	chr12	112036175	112036343	+	13.3	0.537	19.000000	4.47	1.31e-07	0.95
chr12-659	chr12	112856441	112856609	+	13.3	0.605	19.000000	6.99	1.11e-10	0.90
chr12-559	chr12	116946242	116946410	+	13.3	0.614	21.000000	11.70	1.75e-14	0.90
chr12-609	chr12	120729576	120729744	+	13.3	0.489	20.000000	9.11	1.31e-12	0.90
chr12-663	chr12	121148293	121148461	+	13.3	0.724	19.000000	10.80	7.16e-14	0.85
chr12-865	chr12	122211370	122211538	+	13.3	0.875	16.000000	8.12	9.34e-12	1.01
chr12-666	chr12	122687908	122688076	+	13.3	0.735	19.000000	4.90	3.22e-08	0.90
chr12-730	chr12	131616968	131617136	+	13.3	0.870	18.000000	12.22	8.26e-15	0.90
chr12-794	chr12	131713947	131714115	+	13.3	0.821	17.000000	6.70	2.25e-10	0.95
chr12-731	chr12	133177056	133177224	+	13.3	0.786	18.000000	6.86	1.51e-10	0.95
chr13-175	chr13	29233079	29233247	+	13.3	0.786	17.000000	20.22	9.87e-19	0.95
chr13-155	chr13	31248220	31248388	+	13.3	0.675	18.000000	17.65	1.20e-17	1.01
chr13-156	chr13	31735879	31736047	+	13.3	0.700	18.000000	12.78	3.75e-15	0.90
chr13-157	chr13	31773984	31774152	+	13.3	0.741	18.000000	11.23	3.60e-14	0.95
chr13-113	chr13	41363485	41363653	+	13.3	0.564	20.000000	13.24	2.02e-15	0.90
chr13-229	chr13	45492451	45492619	+	13.3	0.778	15.000000	23.66	5.71e-20	1.16
chr13-181	chr13	49550126	49550294	+	13.3	0.535	17.000000	10.30	1.63e-13	0.95
chr13-182	chr13	50265544	50265712	+	13.3	0.583	17.000000	14.63	3.44e-16	0.95
chr13-160	chr13	50422052	50422220	+	13.3	0.677	18.000000	13.40	1.64e-15	0.95
chr13-124	chr13	77554291	77554459	+	13.3	0.724	20.000000	25.86	1.13e-20	0.85
chr13-125	chr13	80915567	80915735	+	13.3	0.686	20.000000	7.46	3.79e-11	0.85
chr13-166	chr13	91737517	91737685	+	13.3	0.833	18.000000	8.69	2.97e-12	0.95
chr13-143	chr13	99852965	99853133	+	13.3	0.622	19.000000	12.22	8.26e-15	0.90
chr13-169	chr13	103498238	103498406	+	13.3	0.821	18.000000	19.51	1.88e-18	0.90
chr13-147	chr13	111267871	111268039	+	13.3	0.700	19.000000	17.37	1.59e-17	0.90
chr13-171	chr13	111368029	111368197	+	13.3	0.700	18.000000	4.06	5.41e-07	0.90
chr13-105	chr13	111567641	111567809	+	13.3	0.636	21.000000	7.89	1.51e-11	0.90
chr14-198	chr14	20881605	20881773	+	13.3	0.722	20.000000	16.12	6.14e-17	0.85
chr14-254	chr14	23067086	23067254	+	13.3	0.724	18.000000	14.83	2.72e-16	0.95
chr14-223	chr14	35008835	35009003	+	13.3	0.786	19.000000	27.12	4.72e-21	0.95
chr14-225	chr14	36295778	36295946	+	13.3	0.675	19.000000	13.40	1.64e-15	0.90
chr14-288	chr14	37667011	37667179	+	13.3	0.667	17.000000	20.98	5.05e-19	1.01
chr14-255	chr14	50234300	50234468	+	13.3	0.655	18.000000	8.90	1.99e-12	0.90
chr14-290	chr14	50335005	50335173	+	13.3	0.870	17.000000	22.69	1.22e-19	1.01
chr14-258	chr14	51411132	51411300	+	13.3	0.688	18.000000	13.56	1.32e-15	0.90
chr14-259	chr14	55738777	55738945	+	13.3	0.778	18.000000	8.49	4.39e-12	0.95
chr14-295	chr14	60716690	60716858	+	13.3	0.594	17.000000	7.46	3.79e-11	0.95
chr14-229	chr14	64971264	64971432	+	13.3	0.684	19.000000	6.28	6.37e-10	0.90
chr14-230	chr14	64971814	64971982	+	13.3	0.727	19.000000	6.35	5.30e-10	0.90
chr14-296	chr14	65290101	65290269	+	13.3	0.750	17.000000	16.35	4.73e-17	0.95
chr14-261	chr14	65347287	65347455	+	13.3	0.611	18.000000	6.28	6.37e-10	0.95
chr14-262	chr14	66974591	66974759	+	13.3	0.622	18.000000	11.83	1.46e-14	0.95
chr14-263	chr14	67999712	67999880	+	13.3	0.727	18.000000	15.44	1.31e-16	0.95
chr14-231	chr14	69260023	69260191	+	13.3	0.815	19.000000	5.17	1.39e-08	0.85
chr14-264	chr14	71373964	71374132	+	13.3	0.759	18.000000	17.93	9.01e-18	1.01
chr14-426	chr14	75642819	75642987	+	13.3	0.719	14.000000	12.22	8.26e-15	1.16
chr14-340	chr14	81999972	82000140	+	13.3	0.828	16.000000	17.11	2.11e-17	1.01
chr14-269	chr14	88459230	88459398	+	13.3	0.618	18.000000	13.24	2.02e-15	0.90
chr14-301	chr14	90422207	90422375	+	13.3	0.742	17.000000	11.01	5.10e-14	0.95
chr14-243	chr14	100150287	100150455	+	13.3	0.676	19.000000	9.50	6.43e-13	0.90
chr14-305	chr14	102227618	102227786	+	13.3	0.742	17.000000	6.95	1.23e-10	0.95
chr14-271	chr14	102430705	102430873	+	13.3	0.657	18.000000	8.06	1.06e-11	0.90
chr14-245	chr14	102829243	102829411	+	13.3	0.759	19.000000	16.12	6.14e-17	0.90
chr14-351	chr14	103022561	103022729	+	13.3	0.759	16.000000	5.91	1.68e-09	1.08
chr14-247	chr14	103800113	103800281	+	13.3	0.457	19.000000	6.18	8.35e-10	0.90
chr14-192	chr14	103801154	103801322	+	13.3	0.564	21.000000	5.98	1.41e-09	0.85
chr14-193	chr14	104028802	104028970	+	13.3	0.571	21.000000	10.90	6.05e-14	0.95
chr14-309	chr14	105451991	105452159	+	13.3	0.613	17.000000	8.90	1.99e-12	0.95
chr14-252	chr14	105487419	105487587	+	13.3	0.656	19.000000	8.97	1.73e-12	0.85
chr15-355	chr15	20545589	20545757	+	13.3	0.605	21.000000	10.90	6.05e-14	0.85
chr15-430	chr15	41055398	41055566	+	13.3	0.724	19.000000	6.25	6.98e-10	0.90
chr15-462	chr15	41187017	41187185	+	13.3	0.800	18.000000	7.13	8.11e-11	0.90
chr15-580	chr15	41221313	41221481	+	13.3	0.667	15.000000	4.56	9.67e-08	1.08
chr15-503	chr15	41850998	41851166	+	13.3	0.690	17.000000	8.24	7.29e-12	0.95
chr15-467	chr15	52820951	52821119	+	13.3	0.595	18.000000	10.39	1.38e-13	0.90
chr15-533	chr15	56543700	56543868	+	13.3	0.629	16.000000	14.26	5.45e-16	1.01
chr15-469	chr15	57211784	57211952	+	13.3	0.622	18.000000	4.28	2.50e-07	0.90
chr15-508	chr15	58813734	58813902	+	13.3	0.741	17.000000	10.20	1.91e-13	1.01
chr15-472	chr15	64995482	64995650	+	13.3	0.667	18.000000	11.01	5.10e-14	0.95
chr15-543	chr15	65186199	65186367	+	13.3	0.686	16.000000	11.70	1.75e-14	1.01
chr15-439	chr15	68174886	68175054	+	13.3	0.778	19.000000	5.62	3.82e-09	0.90
chr15-440	chr15	69110821	69110989	+	13.3	0.588	19.000000	4.36	1.87e-07	0.85
chr15-441	chr15	69706516	69706684	+	13.3	0.688	19.000000	10.39	1.38e-13	0.90
chr15-598	chr15	72612647	72612815	+	13.3	0.719	15.000000	13.24	2.02e-15	1.25
chr15-482	chr15	75432623	75432791	+	13.3	0.677	18.000000	17.37	1.59e-17	0.90
chr15-445	chr15	76031026	76031194	+	13.3	0.587	19.000000	11.23	3.60e-14	0.90
chr15-513	chr15	78504979	78505147	+	13.3	0.826	17.000000	12.64	4.59e-15	0.95
chr15-485	chr15	78857916	78858084	+	13.3	0.634	18.000000	10.69	8.47e-14	0.95
chr15-412	chr15	79165102	79165270	+	13.3	0.679	20.000000	6.58	3.01e-10	0.85
chr15-413	chr15	79237516	79237684	+	13.3	0.595	20.000000	11.83	1.46e-14	0.85
chr15-449	chr15	83478919	83479087	+	13.3	0.600	19.000000	9.11	1.31e-12	0.85
chr15-515	chr15	83761308	83761476	+	13.3	0.815	17.000000	12.93	3.06e-15	1.01
chr15-612	chr15	90304075	90304243	+	13.3	0.769	15.000000	11.35	3.02e-14	1.08
chr15-451	chr15	90727920	90728088	+	13.3	0.703	19.000000	7.72	2.15e-11	0.90
chr15-452	chr15	90728329	90728497	+	13.3	0.619	19.000000	7.27	5.88e-11	0.90
chr15-491	chr15	92396362	92396530	+	13.3	0.625	18.000000	11.46	2.52e-14	1.01
chr16-834	chr16	202399	202567	+	13.3	0.864	18.000000	10.39	1.38e-13	0.90
chr16-775	chr16	204485	204653	+	13.3	0.568	19.000000	11.58	2.11e-14	0.90
chr16-835	chr16	710681	710849	+	13.3	0.690	18.000000	4.79	4.50e-08	0.90
chr16-837	chr16	863764	863932	+	13.3	0.759	18.000000	8.49	4.39e-12	0.95
chr16-838	chr16	1921894	1922062	+	13.3	0.733	18.000000	14.83	2.72e-16	0.95
chr16-779	chr16	2042537	2042705	+	13.3	0.757	19.000000	4.41	1.57e-07	0.95
chr16-781	chr16	2478634	2478802	+	13.3	0.614	19.000000	4.54	1.03e-07	0.90
chr16-721	chr16	2551317	2551485	+	13.3	0.743	20.000000	4.90	3.22e-08	0.90
chr16-908	chr16	3185215	3185383	+	13.3	0.710	17.000000	8.36	5.67e-12	1.01
chr16-667	chr16	4233486	4233654	+	13.3	0.600	21.000000	9.75	4.12e-13	0.90
chr16-725	chr16	4313764	4313932	+	13.3	0.686	20.000000	9.27	9.91e-13	0.90
chr16-993	chr16	4409169	4409337	+	13.3	0.719	16.000000	7.89	1.51e-11	1.16
chr16-913	chr16	8768441	8768609	+	13.3	0.774	17.000000	19.51	1.88e-18	1.08
chr16-785	chr16	10451253	10451421	+	13.3	0.833	19.000000	13.24	2.02e-15	0.90
chr16-844	chr16	11317976	11318144	+	13.3	0.595	18.000000	9.75	4.12e-13	0.95
chr16-914	chr16	14165370	14165538	+	13.3	0.694	17.000000	9.34	8.59e-13	0.95
chr16-730	chr16	14379482	14379650	+	13.3	0.581	20.000000	9.04	1.51e-12	0.95
chr16-787	chr16	14404679	14404847	+	13.3	0.857	19.000000	9.34	8.59e-13	0.85
chr16-852	chr16	22012376	22012544	+	13.3	0.741	18.000000	15.03	2.14e-16	0.95
chr16-924	chr16	29022547	29022715	+	13.3	0.905	17.000000	5.98	1.41e-09	0.95
chr16-859	chr16	29911448	29911616	+	13.3	0.656	18.000000	10.59	9.99e-14	0.90
chr16-860	chr16	30124778	30124946	+	13.3	0.735	18.000000	9.75	4.12e-13	0.95
chr16-1198	chr16	30547088	30547256	+	13.3	0.875	14.000000	7.13	8.11e-11	1.16
chr16-862	chr16	30798283	30798451	+	13.3	0.688	18.000000	7.46	3.79e-11	0.95
chr16-742	chr16	46655109	46655277	+	13.3	0.730	20.000000	16.35	4.73e-17	0.85
chr16-937	chr16	53165559	53165727	+	13.3	0.639	17.000000	4.63	7.53e-08	0.95
chr16-809	chr16	66934147	66934315	+	13.3	0.771	19.000000	8.24	7.29e-12	0.95
chr16-810	chr16	67275119	67275287	+	13.3	0.759	19.000000	6.86	1.51e-10	0.85
chr16-873	chr16	67597225	67597393	+	13.3	0.600	18.000000	4.41	1.57e-07	0.90
chr16-754	chr16	67753200	67753368	+	13.3	0.833	20.000000	10.11	2.23e-13	0.85
chr16-1022	chr16	68482392	68482560	+	13.3	0.500	16.000000	11.70	1.75e-14	1.01
chr16-812	chr16	71598827	71598995	+	13.3	0.857	19.000000	16.60	3.63e-17	0.90
chr16-813	chr16	74402070	74402238	+	13.3	0.741	19.000000	24.17	3.86e-20	0.95
chr16-1029	chr16	75144660	75144828	+	13.3	0.688	16.000000	6.18	8.35e-10	1.08
chr16-814	chr16	75589814	75589982	+	13.3	0.575	19.000000	8.06	1.06e-11	1.01
chr16-877	chr16	76668924	76669092	+	13.3	0.808	18.000000	22.24	1.76e-19	0.90
chr16-879	chr16	81731135	81731303	+	13.3	0.786	18.000000	7.36	4.73e-11	1.01
chr16-816	chr16	83933118	83933286	+	13.3	0.611	19.000000	9.59	5.55e-13	0.90
chr16-955	chr16	83960274	83960442	+	13.3	0.741	17.000000	6.91	1.36e-10	0.95
chr16-818	chr16	84627671	84627839	+	13.3	0.605	19.000000	8.55	3.86e-12	0.90
chr16-880	chr16	84766381	84766549	+	13.3	0.710	18.000000	8.83	2.27e-12	0.95
chr16-959	chr16	85479190	85479358	+	13.3	0.700	17.000000	4.06	5.41e-07	0.95
chr16-764	chr16	85635339	85635507	+	13.3	0.700	20.000000	4.20	3.32e-07	0.90
chr16-766	chr16	85654155	85654323	+	13.3	0.758	20.000000	4.28	2.50e-07	0.90
chr16-1047	chr16	88637174	88637342	+	13.3	0.611	16.000000	4.99	2.45e-08	1.08
chr16-966	chr16	88747624	88747792	+	13.3	0.641	17.000000	4.88	3.45e-08	1.08
chr16-831	chr16	89314062	89314230	+	13.3	0.909	19.000000	9.84	3.54e-13	0.85
chr16-713	chr16	89976470	89976638	+	13.3	0.605	21.000000	5.48	5.67e-09	0.85
chr16-833	chr16	90113959	90114127	+	13.3	0.750	19.000000	7.62	2.71e-11	0.90
chr17-904	chr17	1225383	1225551	+	13.3	0.889	18.000000	14.26	5.45e-16	0.90
chr17-822	chr17	1531653	1531821	+	13.3	0.611	19.000000	6.91	1.36e-10	0.90
chr17-997	chr17	2496948	2497116	+	13.3	0.704	17.000000	10.90	6.05e-14	0.95
chr17-1003	chr17	5322854	5323022	+	13.3	0.792	17.000000	12.64	4.59e-15	0.95
chr17-912	chr17	6939322	6939490	+	13.3	0.697	18.000000	11.83	1.46e-14	0.95
chr17-914	chr17	7199752	7199920	+	13.3	0.786	18.000000	14.08	6.83e-16	0.95
chr17-1006	chr17	7211200	7211368	+	13.3	0.579	17.000000	8.00	1.19e-11	1.01
chr17-1007	chr17	7487035	7487203	+	13.3	0.885	17.000000	5.37	7.70e-09	1.01
chr17-829	chr17	7790932	7791100	+	13.3	0.839	19.000000	8.06	1.06e-11	1.01
chr17-762	chr17	8286922	8287090	+	13.3	0.595	20.000000	11.12	4.29e-14	0.95
chr17-1012	chr17	13972548	13972716	+	13.3	0.632	17.000000	16.12	6.14e-17	1.01
chr17-1013	chr17	16342005	16342173	+	13.3	0.792	17.000000	8.24	7.29e-12	0.95
chr17-1014	chr17	16342399	16342567	+	13.3	0.667	17.000000	7.04	1.00e-10	1.08
chr17-921	chr17	17206530	17206698	+	13.3	0.719	18.000000	10.11	2.23e-13	0.90
chr17-767	chr17	17584464	17584632	+	13.3	0.639	20.000000	6.14	9.13e-10	0.90
chr17-923	chr17	17655777	17655945	+	13.3	0.719	18.000000	11.35	3.02e-14	1.01
chr17-925	chr17	18086299	18086467	+	13.3	0.724	18.000000	6.70	2.25e-10	0.90
chr17-928	chr17	18884976	18885144	+	13.3	0.625	18.000000	10.39	1.38e-13	0.95
chr17-1019	chr17	19912957	19913125	+	13.3	0.571	17.000000	9.42	7.44e-13	0.95
chr17-1020	chr17	25681346	25681514	+	13.3	0.778	17.000000	4.96	2.63e-08	0.95
chr17-929	chr17	25707333	25707501	+	13.3	0.833	18.000000	7.72	2.15e-11	0.95
chr17-1023	chr17	25897291	25897459	+	13.3	0.800	17.000000	4.69	6.22e-08	1.01
chr17-1025	chr17	26989183	26989351	+	13.3	0.756	17.000000	8.42	5.00e-12	1.01
chr17-933	chr17	29814594	29814762	+	13.3	0.774	18.000000	6.62	2.73e-10	1.08
chr17-1130	chr17	30186123	30186291	+	13.3	0.667	16.000000	16.35	4.73e-17	1.08
chr17-843	chr17	30228766	30228934	+	13.3	0.829	19.000000	14.83	2.72e-16	0.95
chr17-1026	chr17	30613632	30613800	+	13.3	0.733	17.000000	9.04	1.51e-12	1.01
chr17-1393	chr17	35219744	35219912	+	13.3	0.792	14.000000	15.44	1.31e-16	1.16
chr17-936	chr17	36715805	36715973	+	13.3	0.649	18.000000	6.62	2.73e-10	0.95
chr17-850	chr17	37879841	37880009	+	13.3	0.674	19.000000	8.90	1.99e-12	0.95
chr17-1143	chr17	38599325	38599493	+	13.3	0.667	16.000000	7.32	5.28e-11	1.01
chr17-856	chr17	40441276	40441444	+	13.3	0.645	19.000000	5.05	1.99e-08	0.90
chr17-859	chr17	40610643	40610811	+	13.3	0.686	19.000000	7.22	6.55e-11	0.95
chr17-1553	chr17	40778502	40778670	+	13.3	0.909	13.000000	12.49	5.59e-15	1.25
chr17-1152	chr17	42219324	42219492	+	13.3	0.727	16.000000	7.13	8.11e-11	1.08
chr17-942	chr17	42357211	42357379	+	13.3	0.647	18.000000	11.58	2.11e-14	0.90
chr17-782	chr17	42462988	42463156	+	13.3	0.667	20.000000	6.95	1.23e-10	0.85
chr17-1046	chr17	43024919	43025087	+	13.3	0.692	17.000000	8.36	5.67e-12	0.95
chr17-945	chr17	43472666	43472834	+	13.3	0.679	18.000000	9.19	1.14e-12	0.95
chr17-867	chr17	43662023	43662191	+	13.3	0.913	19.000000	15.66	1.02e-16	0.95
chr17-947	chr17	45177461	45177629	+	13.3	0.645	18.000000	17.65	1.20e-17	1.01
chr17-1048	chr17	45212868	45213036	+	13.3	0.719	17.000000	8.06	1.06e-11	1.08
chr17-1421	chr17	45234318	45234486	+	13.3	0.655	14.000000	11.35	3.02e-14	1.35
chr17-870	chr17	45899173	45899341	+	13.3	0.632	19.000000	11.01	5.10e-14	0.90
chr17-639	chr17	46019022	46019190	+	13.3	0.767	22.000000	10.49	1.18e-13	0.85
chr17-720	chr17	46125908	46126076	+	13.3	0.600	21.000000	6.04	1.19e-09	0.90
chr17-871	chr17	46178284	46178452	+	13.3	0.759	19.000000	9.84	3.54e-13	0.90
chr17-953	chr17	47958023	47958191	+	13.3	0.778	18.000000	15.44	1.31e-16	0.90
chr17-788	chr17	48228362	48228530	+	13.3	0.590	20.000000	4.31	2.23e-07	0.90
chr17-1170	chr17	49027767	49027935	+	13.3	0.724	16.000000	7.83	1.70e-11	1.01
chr17-875	chr17	49243653	49243821	+	13.3	0.600	19.000000	6.14	9.13e-10	0.85
chr17-790	chr17	53045570	53045738	+	13.3	0.683	20.000000	7.72	2.15e-11	0.90
chr17-957	chr17	55163464	55163632	+	13.3	0.639	18.000000	4.90	3.22e-08	0.95
chr17-1301	chr17	55559372	55559540	+	13.3	0.905	15.000000	12.78	3.75e-15	1.08
chr17-792	chr17	56441825	56441993	+	13.3	0.833	20.000000	9.59	5.55e-13	0.85
chr17-1306	chr17	59494223	59494391	+	13.3	0.731	15.000000	10.49	1.18e-13	1.16
chr17-962	chr17	61458611	61458779	+	13.3	0.778	18.000000	13.24	2.02e-15	0.95
chr17-964	chr17	62340435	62340603	+	13.3	0.550	18.000000	8.36	5.67e-12	0.95
chr17-1063	chr17	62935044	62935212	+	13.3	0.655	17.000000	15.03	2.14e-16	0.95
chr17-1183	chr17	72278817	72278985	+	13.3	0.690	16.000000	11.35	3.02e-14	1.08
chr17-885	chr17	72426959	72427127	+	13.3	0.600	19.000000	8.55	3.86e-12	0.90
chr17-969	chr17	73030705	73030873	+	13.3	0.632	18.000000	6.58	3.01e-10	0.95
chr17-1071	chr17	74075882	74076050	+	13.3	0.885	17.000000	7.27	5.88e-11	0.95
chr17-805	chr17	74497517	74497685	+	13.3	0.622	20.000000	7.56	3.03e-11	0.90
chr17-889	chr17	75118027	75118195	+	13.3	0.724	19.000000	10.90	6.05e-14	0.90
chr17-1201	chr17	76108316	76108484	+	13.3	0.733	16.000000	5.17	1.39e-08	1.01
chr17-1624	chr17	76274348	76274516	+	13.3	0.741	13.000000	9.34	8.59e-13	1.25
chr17-1333	chr17	76850202	76850370	+	13.3	0.955	15.000000	11.96	1.21e-14	1.16
chr17-1079	chr17	76879409	76879577	+	13.3	0.667	17.000000	8.06	1.06e-11	0.95
chr17-979	chr17	79167781	79167949	+	13.3	0.710	18.000000	5.48	5.67e-09	0.95
chr17-987	chr17	79700847	79701015	+	13.3	0.625	18.000000	6.99	1.11e-10	0.95
chr17-900	chr17	80009637	80009805	+	13.3	0.719	19.000000	4.65	7.07e-08	0.95
chr17-671	chr17	80303382	80303550	+	13.3	0.513	22.000000	6.25	6.98e-10	0.85
chr18-247	chr18	322639	322807	+	13.3	0.733	16.000000	14.44	4.33e-16	1.08
chr18-224	chr18	755640	755808	+	13.3	0.875	17.000000	17.93	9.01e-18	1.01
chr18-225	chr18	968337	968505	+	13.3	0.750	17.000000	10.20	1.91e-13	0.95
chr18-176	chr18	9614922	9615090	+	13.3	0.562	20.000000	6.04	1.19e-09	0.90
chr18-270	chr18	19748298	19748466	+	13.3	0.950	15.000000	8.12	9.34e-12	1.08
chr18-199	chr18	28681284	28681452	+	13.3	0.800	19.000000	7.36	4.73e-11	0.85
chr18-218	chr18	33767965	33768133	+	13.3	0.759	18.000000	5.32	8.95e-09	0.90
chr18-219	chr18	43303001	43303169	+	13.3	0.864	18.000000	20.22	9.87e-19	0.90
chr18-202	chr18	43753365	43753533	+	13.3	0.606	19.000000	10.49	1.18e-13	0.90
chr18-184	chr18	43753905	43754073	+	13.3	0.564	20.000000	10.49	1.18e-13	0.85
chr18-169	chr18	44497340	44497508	+	13.3	0.636	21.000000	10.49	1.18e-13	0.90
chr18-206	chr18	46478989	46479157	+	13.3	0.706	19.000000	5.59	4.14e-09	0.90
chr18-208	chr18	47018603	47018771	+	13.3	0.649	19.000000	8.76	2.60e-12	0.90
chr18-243	chr18	67872706	67872874	+	13.3	0.741	17.000000	14.63	3.44e-16	0.95
chr19-1006	chr19	461767	461935	+	13.3	0.590	21.000000	9.04	1.51e-12	0.90
chr19-1191	chr19	556604	556772	+	13.3	0.649	19.000000	5.37	7.70e-09	0.90
chr19-1412	chr19	1028483	1028651	+	13.3	0.657	17.000000	5.17	1.39e-08	1.01
chr19-1015	chr19	1095386	1095554	+	13.3	0.556	21.000000	7.22	6.55e-11	0.85
chr19-1415	chr19	1479057	1479225	+	13.3	0.667	17.000000	4.48	1.24e-07	1.08
chr19-1316	chr19	1826088	1826256	+	13.3	0.750	18.000000	5.35	8.30e-09	0.95
chr19-1533	chr19	1826768	1826936	+	13.3	0.606	16.000000	5.42	6.61e-09	1.08
chr19-1534	chr19	1827135	1827303	+	13.3	0.690	16.000000	5.62	3.82e-09	1.01
chr19-1101	chr19	2096254	2096422	+	13.3	0.532	20.000000	4.73	5.47e-08	0.90
chr19-1321	chr19	2648644	2648812	+	13.3	0.913	18.000000	19.86	1.37e-18	0.95
chr19-1202	chr19	3094264	3094432	+	13.3	0.704	19.000000	6.82	1.67e-10	0.90
chr19-1206	chr19	3539056	3539224	+	13.3	0.677	19.000000	5.56	4.48e-09	0.90
chr19-1322	chr19	3573635	3573803	+	13.3	0.538	18.000000	4.01	6.35e-07	0.95
chr19-1026	chr19	4131006	4131174	+	13.3	0.667	21.000000	17.93	9.01e-18	0.95
chr19-1114	chr19	5585801	5585969	+	13.3	0.568	20.000000	6.39	4.83e-10	0.85
chr19-1328	chr19	5904705	5904873	+	13.3	0.458	18.000000	5.50	5.24e-09	0.90
chr19-1329	chr19	6425520	6425688	+	13.3	0.800	18.000000	6.08	1.09e-09	0.90
chr19-1333	chr19	8210916	8211084	+	13.3	0.758	18.000000	11.46	2.52e-14	1.01
chr19-1557	chr19	8764183	8764351	+	13.3	0.870	16.000000	18.23	6.72e-18	1.01
chr19-1434	chr19	10381086	10381254	+	13.3	0.649	17.000000	5.95	1.54e-09	1.08
chr19-1036	chr19	10541291	10541459	+	13.3	0.630	21.000000	5.48	5.67e-09	0.85
chr19-1338	chr19	10829188	10829356	+	13.3	0.724	18.000000	5.88	1.83e-09	0.95
chr19-1439	chr19	11253854	11254022	+	13.3	0.632	17.000000	5.42	6.61e-09	0.95
chr19-1566	chr19	12758495	12758663	+	13.3	0.606	16.000000	11.96	1.21e-14	1.08
chr19-1223	chr19	12779959	12780127	+	13.3	0.750	19.000000	5.67	3.26e-09	0.90
chr19-1443	chr19	12780535	12780703	+	13.3	0.588	17.000000	5.98	1.41e-09	0.95
chr19-1568	chr19	13227334	13227502	+	13.3	0.815	16.000000	5.91	1.68e-09	1.01
chr19-1232	chr19	14138933	14139101	+	13.3	0.667	19.000000	7.56	3.03e-11	0.85
chr19-1236	chr19	14887563	14887731	+	13.3	0.742	19.000000	12.09	1.00e-14	0.90
chr19-1354	chr19	16695262	16695430	+	13.3	0.793	18.000000	6.50	3.64e-10	0.90
chr19-1735	chr19	17817599	17817767	+	13.3	0.920	15.000000	19.17	2.57e-18	1.16
chr19-1357	chr19	18169316	18169484	+	13.3	0.724	18.000000	9.75	4.12e-13	0.90
chr19-1245	chr19	18561845	18562013	+	13.3	0.724	19.000000	9.42	7.44e-13	0.90
chr19-1247	chr19	18874846	18875014	+	13.3	0.700	19.000000	6.91	1.36e-10	0.85
chr19-1464	chr19	19453634	19453802	+	13.3	0.862	17.000000	7.41	4.24e-11	1.01
chr19-1465	chr19	19754300	19754468	+	13.3	0.632	17.000000	8.42	5.00e-12	1.01
chr19-1362	chr19	29218412	29218580	+	13.3	0.710	18.000000	14.26	5.45e-16	0.90
chr19-1468	chr19	29703576	29703744	+	13.3	0.808	17.000000	12.64	4.59e-15	0.95
chr19-1253	chr19	32836367	32836535	+	13.3	0.680	19.000000	8.62	3.39e-12	0.95
chr19-1471	chr19	33183271	33183439	+	13.3	0.500	17.000000	8.24	7.29e-12	0.95
chr19-1588	chr19	35453421	35453589	+	13.3	0.704	16.000000	9.11	1.31e-12	1.01
