======================================================================
SISSRs: A tool to identify binding sites from ChIP-Seq data
======================================================================
SISSRs version 1.4 (Release date: Mon, 24 November 2008)

For further information on how to interpret these results or to get
a recent version of the SISSRs software, please visit
http://sissrs.rajajothi.com
======================================================================


======================================================================
REFERENCE
======================================================================
If you use this program in your research, please cite:

Raja Jothi, Suresh Cuddapah, Artem Barski, Kairong Cui, Keji Zhao
Genome-wide identification of in vivo protein-DNA binding sites
from ChIP-Seq Data. Nucleic Acids Research, 36(16):5221-31 (2008)
======================================================================


======================================================================
COMMAND LINE SUMMARY & ESTIMATED PARAMETERS
======================================================================
Data file (i)                           : mm10-C57BL7-ThioMac-PU1-notx.bed
Number of tags in the data file         : 11162225
Number of tags selected for analysis    : 11162225 (100.00%)
Tags mapped to sense strand             : 5850700 (52.42%)
Tags mapped to anti-sense strand        : 5311525 (47.58%)
Background model (Negative Control)     : Poisson
Genome length (s)                       : 2505020000
Fraction of genome mappable by reads (m): 0.80
Effective Genome length  (s*m)          : 2004016000
False discovery rate (d)                : 0.001
Scanning window size (w)                : 20
Average DNA fragment length (f)         : 105
Minimum number of 'directional' tags
  required on each side of the inferred
  binding site (E)                      : 2
Keep one tag per genomic position (a)   : NO
Also reports binding sites supported
  only by reads mapped to either sense
  or anti-sense strand (u)              : NO
======================================================================


======================================================================
BINDING SITES
======================================================================
Tags necessary to identify binding sites: 9 (FDR < 1.00e-03)
(at least E=2 tags on each side)

Chr	cStart	cEnd	NumTags
chr16	4370271	4370311	27
chr16	4381611	4381651	26
chr16	4383411	4383491	24
chr16	4405511	4405551	23
chr16	4419871	4419911	10
chr16	4426011	4426071	14
chr16	4455511	4455551	12
chr16	4455971	4456011	37
chr16	4456831	4456871	51
chr16	4458131	4458191	21
chr16	4464911	4464951	11
chr16	4469791	4469831	9
chr16	4470411	4470471	12
chr16	4472851	4472891	17
chr16	4474651	4474691	156
chr16	4475311	4475351	10
chr16	4489271	4489311	27
chr16	4541971	4542071	16
chr16	4551171	4551211	20
chr16	4558451	4558571	12
chr16	4558771	4558831	23
chr16	4559091	4559151	53
chr16	4559791	4559831	15
chr16	4560571	4560671	10
chr16	4560771	4560811	15
chr16	4578831	4578891	10
chr16	4583991	4584031	21
chr16	4586631	4586671	11
chr16	4586791	4586831	70
chr16	4624471	4624511	10
chr16	4625211	4625271	14
chr16	4630091	4630151	21
chr16	4674231	4674271	21
chr16	4677531	4677571	25
chr16	4677831	4677871	9
chr16	4678211	4678251	103
chr16	4679011	4679071	24
chr16	4679871	4679931	23
chr16	4683791	4683851	14
chr16	4684091	4684131	22
chr16	4722271	4722311	90
chr16	4722571	4722611	12
chr16	4722831	4722871	9
chr16	4723031	4723071	123
chr16	4723451	4723511	9
chr16	4726211	4726251	38
chr16	4728171	4728211	86
chr16	4731531	4731571	29
chr16	4743371	4743431	61
chr16	4745591	4745631	12
chr16	4753351	4753391	12
chr16	4754271	4754311	89
chr16	4757671	4757711	9
chr16	4766591	4766691	9
chr16	4782691	4782731	112
chr16	4790191	4790231	16
chr16	4790331	4790371	11
chr16	4791571	4791711	10
chr16	4823051	4823111	11
chr16	4839471	4839511	9
chr16	4839751	4839791	171
chr16	4840431	4840471	11
chr16	4847251	4847291	66
chr16	4862991	4863031	347
chr16	4863291	4863351	10
chr16	4868811	4868851	24
chr16	4875691	4875731	12
chr16	4877371	4877411	67
chr16	4878351	4878391	49
chr16	4878631	4878671	13
chr16	4878791	4878831	12
chr16	4880691	4880731	12
chr16	4880891	4880931	9
chr16	4885811	4885851	9
chr16	4893671	4893711	49
chr16	4894371	4894411	149
chr16	4894651	4894691	76
chr16	4896771	4896811	48
chr16	4902571	4902611	48
chr16	4908151	4908191	305
chr16	4909371	4909411	84
chr16	4913151	4913191	77
chr16	4913311	4913351	26
chr16	4913531	4913571	27
chr16	4913791	4913831	41
chr16	4915851	4915891	74
chr16	4920751	4920811	29
chr16	4936211	4936251	43
chr16	4939111	4939151	9
chr16	4964491	4964531	9
chr16	4969631	4969671	232
chr16	4982651	4982711	9
chr16	5011851	5011911	16
chr16	5049311	5049351	29
chr16	5049871	5049911	27
chr16	5050551	5050591	9
chr16	5055191	5055231	48
chr16	5164511	5164571	12
chr16	5202831	5202871	56
chr16	5203231	5203271	14
chr16	5203431	5203471	12
chr16	5203951	5203991	53
chr16	5204211	5204251	31
chr16	5206331	5206391	10
chr16	5233511	5233551	12
chr16	5234111	5234151	116
chr16	5254511	5254551	27
chr16	5255951	5256011	17
chr16	5256171	5256231	19
chr16	5308271	5308311	15
chr16	5353331	5353371	9
chr16	5367911	5367951	21
chr16	5427431	5427471	14
chr16	5429711	5429771	18
chr16	5431871	5431911	175
chr16	5444971	5445011	34
chr16	5471271	5471311	18
chr16	5709191	5709231	59
chr16	7494891	7494931	22
chr16	7544231	7544271	23
chr16	7559271	7559371	12
chr16	8433751	8433791	37
chr16	8470731	8470811	19
chr16	8637611	8637751	13
chr16	8666631	8666691	50
chr16	8667491	8667531	42
chr16	8671031	8671091	16
chr16	8671651	8671691	17
chr16	8672991	8673031	9
chr16	8674331	8674371	137
chr16	8736151	8736251	16
chr16	8738911	8738951	15
chr16	8766391	8766431	69
chr16	8767751	8767791	12
chr16	8768791	8768831	67
chr16	8778871	8778951	10
chr16	8783271	8783311	15
chr16	8783691	8783731	14
chr16	8784991	8785091	26
chr16	8823331	8823371	15
chr16	8823851	8823891	104
chr16	8829811	8829851	12
chr16	8829931	8829971	14
chr16	8830111	8830171	14
chr16	8831091	8831131	23
chr16	8836831	8836871	42
chr16	8847391	8847451	29
chr16	8862411	8862451	85
chr16	8864471	8864531	12
chr16	8869851	8869891	17
chr16	8883811	8883871	9
chr16	9586271	9586331	19
chr16	10280371	10280431	9
chr16	10286731	10286791	25
chr16	10300851	10300891	64
chr16	10356371	10356411	51
chr16	10384451	10384491	25
chr16	10411871	10411951	20
chr16	10412171	10412211	141
chr16	10416291	10416331	74
chr16	10417991	10418071	145
chr16	10433531	10433571	103
chr16	10434571	10434611	22
chr16	10436411	10436451	141
chr16	10438331	10438391	12
chr16	10441471	10441511	55
chr16	10441891	10441991	10
chr16	10446531	10446591	11
chr16	10452731	10452771	70
chr16	10461351	10461391	154
chr16	10476111	10476151	100
chr16	10477271	10477331	9
chr16	10479671	10479791	20
chr16	10480031	10480091	25
chr16	10482411	10482551	21
chr16	10482631	10482671	12
chr16	10486991	10487031	16
chr16	10488051	10488111	43
chr16	10488591	10488631	46
chr16	10489311	10489351	125
chr16	10495191	10495231	24
chr16	10496191	10496231	193
chr16	10500891	10500931	15
chr16	10516091	10516131	9
chr16	10521391	10521451	12
chr16	10542991	10543131	11
chr16	10545231	10545271	81
chr16	10546431	10546571	32
chr16	10560171	10560231	9
chr16	10569991	10570031	18
chr16	10645391	10645451	11
chr16	10665831	10665911	10
chr16	10689851	10689911	27
chr16	10690091	10690131	35
chr16	10695111	10695151	52
chr16	10713591	10713631	30
chr16	10723951	10723991	120
chr16	10745291	10745351	9
chr16	10754691	10754751	9
chr16	10755031	10755071	25
chr16	10755491	10755531	30
chr16	10757051	10757111	9
chr16	10758391	10758471	10
chr16	10761371	10761451	14
chr16	10767291	10767331	75
chr16	10768931	10768991	10
chr16	10771091	10771151	39
chr16	10774751	10774791	11
chr16	10782911	10782951	12
chr16	10785051	10785091	34
chr16	10785491	10785531	11
chr16	10785711	10785751	21
chr16	10786511	10786551	22
chr16	10818911	10818951	9
chr16	10838671	10838711	298
chr16	10844171	10844211	9
chr16	10858091	10858211	18
chr16	10858511	10858551	18
chr16	10868091	10868131	12
chr16	10873751	10873791	70
chr16	10878411	10878451	48
chr16	10888631	10888671	31
chr16	10896711	10896771	12
chr16	10897551	10897591	131
chr16	10927151	10927191	27
chr16	10927331	10927371	11
chr16	10930251	10930291	10
chr16	10945911	10945951	180
chr16	10950731	10950771	175
chr16	10952191	10952251	9
chr16	10953071	10953111	15
chr16	10956551	10956611	14
chr16	10958431	10958471	44
chr16	10961891	10961931	80
chr16	10962231	10962291	19
chr16	10962891	10962931	12
chr16	10965171	10965211	36
chr16	10969671	10969711	41
chr16	10975091	10975131	29
chr16	10976271	10976311	281
chr16	10976551	10976591	49
chr16	10979691	10979731	13
chr16	10982751	10982811	9
chr16	10983531	10983651	10
chr16	10984671	10984791	14
chr16	10987471	10987511	33
chr16	10987691	10987791	10
chr16	10988411	10988451	15
chr16	10990171	10990211	25
chr16	10991131	10991171	64
chr16	10992231	10992271	45
chr16	10992571	10992631	10
chr16	10996571	10996611	59
chr16	10996831	10996871	54
chr16	10999291	10999351	12
chr16	10999691	10999751	17
chr16	10999931	10999971	308
chr16	11000611	11000651	24
chr16	11001931	11001971	43
chr16	11006251	11006291	326
chr16	11006471	11006591	13
chr16	11006871	11006911	37
chr16	11008211	11008251	139
chr16	11008751	11008791	15
chr16	11008871	11008911	35
chr16	11012111	11012151	24
chr16	11012871	11012911	64
chr16	11013311	11013351	19
chr16	11014631	11014671	27
chr16	11017891	11017951	15
chr16	11021591	11021651	13
chr16	11026011	11026071	10
chr16	11034651	11034691	37
chr16	11036231	11036271	33
chr16	11047231	11047271	37
chr16	11066931	11067011	9
chr16	11070031	11070091	15
chr16	11077811	11077851	13
chr16	11118671	11118731	15
chr16	11132851	11132891	20
chr16	11134891	11134931	21
chr16	11140831	11140871	23
chr16	11143911	11143951	51
chr16	11144031	11144171	53
chr16	11144251	11144291	40
chr16	11151851	11151891	105
chr16	11175711	11175751	22
chr16	11176271	11176331	10
chr16	11176451	11176491	70
chr16	11176611	11176651	17
chr16	11177591	11177631	23
chr16	11202831	11202891	22
chr16	11203271	11203371	11
chr16	11253551	11253631	11
chr16	11254291	11254331	81
chr16	11263471	11263511	12
chr16	11270831	11270871	72
chr16	11282831	11282871	69
chr16	11288431	11288471	24
chr16	11313851	11313891	57
chr16	11315331	11315391	17
chr16	11317551	11317591	16
chr16	11322691	11322891	15
chr16	11328811	11328851	57
chr16	11328951	11328991	9
chr16	11343451	11343491	442
chr16	11346411	11346451	15
chr16	11352171	11352231	14
chr16	11385591	11385631	14
chr16	11385931	11385971	277
chr16	11411911	11411951	148
chr16	11418431	11418471	97
chr16	11420451	11420491	90
chr16	11420671	11420711	136
chr16	11423431	11423531	19
chr16	11423611	11423671	18
chr16	11423871	11423911	16
chr16	11423991	11424031	22
chr16	11433931	11433971	191
chr16	11438651	11438711	21
chr16	11442651	11442711	43
chr16	11448811	11448851	76
chr16	11455711	11455751	30
chr16	11455971	11456011	85
chr16	11456531	11456571	363
chr16	11460431	11460491	19
chr16	11461711	11461751	133
chr16	11468111	11468151	61
chr16	11474811	11474851	22
chr16	11479691	11479731	12
chr16	11479831	11479891	10
chr16	11496371	11496411	14
chr16	11550531	11550571	91
chr16	11560091	11560151	13
chr16	11560731	11560791	9
chr16	11565291	11565331	31
chr16	11601491	11601531	225
chr16	11603511	11603551	11
chr16	11604231	11604271	40
chr16	11632391	11632431	137
chr16	11637431	11637491	20
chr16	11637851	11637891	82
chr16	11648451	11648511	13
chr16	11650991	11651031	17
chr16	11652831	11652871	65
chr16	11655271	11655331	10
chr16	11666031	11666091	22
chr16	11666191	11666231	15
chr16	11676151	11676211	197
chr16	11676811	11676851	67
chr16	11695551	11695611	24
chr16	11695811	11695891	11
chr16	11697831	11697931	13
chr16	11708911	11708971	20
chr16	11709551	11709611	33
chr16	11728811	11728851	21
chr16	11729311	11729371	23
chr16	11740091	11740131	12
chr16	11824231	11824291	32
chr16	11843631	11843671	74
chr16	11851991	11852091	10
chr16	11875411	11875451	43
chr16	11909111	11909151	53
chr16	11909451	11909531	12
chr16	11966811	11966851	29
chr16	11976911	11976951	21
chr16	12032611	12032651	18
chr16	12032731	12032771	58
chr16	12034431	12034491	15
chr16	12041191	12041231	13
chr16	12051391	12051431	146
chr16	12061571	12061691	12
chr16	12075071	12075111	25
chr16	12075371	12075411	14
chr16	12089811	12089851	27
chr16	12091011	12091051	25
chr16	12095971	12096031	11
chr16	12141891	12141931	9
chr16	12207231	12207371	16
chr16	12763431	12763471	11
chr16	12786031	12786071	19
chr16	12894431	12894511	11
chr16	13110451	13110491	15
chr16	13157491	13157531	16
chr16	13159731	13159791	15
chr16	13160351	13160391	30
chr16	13160611	13160651	146
chr16	13197471	13197511	334
chr16	13200831	13200871	198
chr16	13205211	13205251	83
chr16	13214891	13214931	53
chr16	13225111	13225151	49
chr16	13235811	13235911	9
chr16	13238391	13238431	19
chr16	13239231	13239291	48
chr16	13239771	13239811	61
chr16	13247011	13247051	33
chr16	13247431	13247471	13
chr16	13252831	13252871	28
chr16	13254291	13254331	21
chr16	13261771	13261811	10
chr16	13286591	13286631	123
chr16	13293531	13293591	20
chr16	13294311	13294351	47
chr16	13306731	13306771	14
chr16	13310311	13310351	78
chr16	13330191	13330231	80
chr16	13337571	13337611	86
chr16	13338351	13338391	132
chr16	13338571	13338651	12
chr16	13367611	13367651	39
chr16	13373371	13373411	18
chr16	13418291	13418351	11
chr16	13419951	13420011	13
chr16	13424151	13424191	41
chr16	13437151	13437291	15
chr16	13532791	13532831	9
chr16	13644611	13644691	9
chr16	13668111	13668151	93
chr16	13671811	13671851	49
chr16	13671991	13672051	15
chr16	13672491	13672531	55
chr16	13717031	13717071	92
chr16	13717271	13717311	80
chr16	13731071	13731131	9
chr16	13743031	13743071	26
chr16	13744611	13744651	10
chr16	13745691	13745751	11
chr16	13747911	13747951	12
chr16	13754551	13754671	34
chr16	13755071	13755111	18
chr16	13780391	13780431	9
chr16	13780671	13780751	19
chr16	13818731	13818771	33
chr16	13819191	13819251	24
chr16	13863611	13863651	13
chr16	13866691	13866731	23
chr16	13902311	13902351	20
chr16	13903431	13903491	16
chr16	13917231	13917271	9
chr16	13944451	13944511	10
chr16	14109871	14109911	525
chr16	14111171	14111211	48
chr16	14112331	14112371	51
chr16	14112971	14113011	92
chr16	14125431	14125471	49
chr16	14129131	14129171	212
chr16	14132071	14132131	27
chr16	14135171	14135211	142
chr16	14159251	14159291	70
chr16	14159451	14159491	110
chr16	14162831	14162871	10
chr16	14163491	14163531	11
chr16	14317271	14317311	25
chr16	14317431	14317491	10
chr16	14317631	14317691	9
chr16	14317871	14317931	9
chr16	14350851	14350891	161
chr16	14351731	14351771	94
chr16	14352831	14352871	94
chr16	14357051	14357091	16
chr16	14358631	14358671	19
chr16	14360991	14361031	11
chr16	14361931	14361991	9
chr16	14364391	14364431	10
chr16	14365651	14365691	14
chr16	14372711	14372811	9
chr16	14378771	14378831	24
chr16	14380111	14380151	13
chr16	14439271	14439311	13
chr16	14477151	14477191	17
chr16	14477671	14477711	29
chr16	14478071	14478111	24
chr16	14482511	14482571	14
chr16	14535871	14535931	12
chr16	15594471	15594611	25
chr16	15608991	15609031	11
chr16	15637491	15637571	12
chr16	15637851	15637891	63
chr16	15747711	15747751	11
chr16	15863891	15863951	12
chr16	15887031	15887171	30
chr16	15888091	15888131	11
chr16	15888351	15888411	15
chr16	15890091	15890131	385
chr16	15890751	15890791	50
chr16	15956611	15956651	18
chr16	15957151	15957191	14
chr16	15984971	15985011	11
chr16	15986651	15986691	17
chr16	16036571	16036611	42
chr16	16042291	16042331	18
chr16	16073271	16073311	14
chr16	16073631	16073671	24
chr16	16100011	16100051	322
chr16	16104491	16104531	105
chr16	16124731	16124771	11
chr16	16146811	16147011	15
chr16	16204871	16204911	14
chr16	16302831	16302871	73
chr16	16303011	16303051	16
chr16	16303491	16303551	20
chr16	16358531	16358571	14
chr16	16358851	16358971	17
chr16	16438811	16438871	11
chr16	16473531	16473571	29
chr16	16480891	16480931	32
chr16	16520431	16520491	12
chr16	16523911	16523971	10
chr16	16524431	16524491	42
chr16	16525371	16525411	33
chr16	16525671	16525711	60
chr16	16526851	16526891	55
chr16	16527351	16527391	182
chr16	16527591	16527651	16
chr16	16536651	16536691	30
chr16	16537651	16537711	9
chr16	16540871	16540911	19
chr16	16543131	16543191	13
chr16	16549291	16549351	31
chr16	16554551	16554591	85
chr16	16556131	16556171	13
chr16	16557691	16557731	32
chr16	16560271	16560351	10
chr16	16563091	16563151	13
chr16	16565331	16565431	16
chr16	16565931	16565971	28
chr16	16570971	16571031	14
chr16	16571591	16571631	41
chr16	16573371	16573411	273
chr16	16574571	16574811	38
chr16	16576751	16576791	27
chr16	16584811	16584891	16
chr16	16856871	16856911	19
chr16	16870711	16870771	40
chr16	16870851	16870911	20
chr16	16872331	16872371	11
chr16	16896551	16896591	75
chr16	16983331	16983371	27
chr16	16984051	16984091	22
chr16	16992071	16992111	17
chr16	17001211	17001251	70
chr16	17012831	17012871	91
chr16	17019871	17019931	9
chr16	17024611	17024651	9
chr16	17089431	17089511	23
chr16	17111211	17111251	28
chr16	17131271	17131311	27
chr16	17131591	17131651	16
chr16	17132331	17132371	40
chr16	17133251	17133291	23
chr16	17135131	17135171	21
chr16	17147031	17147091	9
chr16	17152911	17152951	10
chr16	17177751	17177791	31
chr16	17181551	17181591	105
chr16	17182371	17182411	34
chr16	17191031	17191071	18
chr16	17195511	17195551	13
chr16	17201531	17201571	36
chr16	17209211	17209311	71
chr16	17210231	17210271	47
chr16	17222371	17222411	70
chr16	17233471	17233511	44
chr16	17234651	17234691	10
chr16	17238571	17238611	34
chr16	17240851	17240911	26
chr16	17249251	17249311	24
chr16	17276371	17276411	23
chr16	17293031	17293071	38
chr16	17342051	17342111	12
chr16	17393091	17393151	13
chr16	17402971	17403051	10
chr16	17405871	17405911	12
chr16	17405991	17406031	13
chr16	17406691	17406731	36
chr16	17408311	17408411	10
chr16	17409231	17409291	88
chr16	17409591	17409631	34
chr16	17409751	17409791	49
chr16	17410371	17410431	25
chr16	17434051	17434111	12
chr16	17453951	17454011	28
chr16	17492331	17492371	17
chr16	17508691	17508731	9
chr16	17508931	17508971	15
chr16	17531091	17531131	15
chr16	17554131	17554171	19
chr16	17559091	17559151	19
chr16	17562011	17562051	33
chr16	17646391	17646431	33
chr16	17686751	17686811	12
chr16	17702511	17702551	30
chr16	17703891	17703931	29
chr16	17704391	17704431	61
chr16	17713771	17713831	12
chr16	17721391	17721431	115
chr16	17722531	17722571	71
chr16	17723011	17723051	62
chr16	17727371	17727411	11
chr16	17741071	17741111	18
chr16	17759291	17759331	21
chr16	17881031	17881071	9
chr16	17911071	17911131	9
chr16	17911451	17911511	9
chr16	17928891	17928931	11
chr16	18036851	18036971	9
chr16	18052071	18052111	15
chr16	18052791	18052831	30
chr16	18088471	18088511	12
chr16	18089331	18089371	11
chr16	18090251	18090291	24
chr16	18132531	18132571	9
chr16	18161471	18161551	14
chr16	18182991	18183051	9
chr16	18187531	18187571	20
chr16	18189511	18189551	12
chr16	18195251	18195431	22
chr16	18202151	18202291	20
chr16	18210891	18210931	63
chr16	18220151	18220211	9
chr16	18235551	18235591	10
chr16	18248671	18248731	36
chr16	18248871	18248911	107
chr16	18249551	18249591	103
chr16	18289191	18289231	9
chr16	18342871	18342911	12
chr16	18343911	18343971	17
chr16	18345411	18345451	25
chr16	18346151	18346191	10
chr16	18396851	18396911	11
chr16	18406411	18406451	17
chr16	18406671	18406711	14
chr16	18411911	18412031	20
chr16	18412271	18412311	341
chr16	18412911	18412951	14
chr16	18413251	18413291	261
chr16	18416391	18416431	53
chr16	18416631	18416691	11
chr16	18417051	18417091	9
chr16	18419591	18419631	25
chr16	18424891	18424931	9
chr16	18426491	18426531	9
chr16	18465271	18465331	14
chr16	18533211	18533251	97
chr16	18581811	18581891	10
chr16	18626751	18626811	11
chr16	18629451	18629491	12
chr16	18680211	18680251	24
chr16	18687111	18687151	14
chr16	18687571	18687651	9
chr16	18700711	18700771	11
chr16	18733331	18733371	50
chr16	18809171	18809211	12
chr16	18876591	18876631	19
chr16	18877131	18877231	9
chr16	18877971	18878011	9
chr16	18912551	18912591	86
chr16	19372551	19372611	12
chr16	19603311	19603391	13
chr16	19733111	19733151	21
chr16	19768191	19768231	112
chr16	19786211	19786251	9
chr16	19834331	19834371	54
chr16	19837751	19837791	13
chr16	19840071	19840131	20
chr16	19840271	19840311	10
chr16	19842471	19842551	14
chr16	19843471	19843511	56
chr16	19843591	19843631	23
chr16	19843891	19843931	11
chr16	19852611	19852651	21
chr16	19855191	19855231	54
chr16	19920911	19920951	16
chr16	19963211	19963251	48
chr16	19967211	19967251	55
chr16	19969551	19969591	35
chr16	19973111	19973151	29
chr16	19973611	19973651	47
chr16	19975331	19975431	9
chr16	19979851	19979891	97
chr16	19981251	19981291	15
chr16	19983091	19983131	68
chr16	19983331	19983391	9
chr16	19985451	19985491	38
chr16	19998771	19998811	15
chr16	20000391	20000431	10
chr16	20003711	20003751	10
chr16	20014171	20014231	24
chr16	20020751	20020791	12
chr16	20047391	20047431	13
chr16	20074271	20074351	9
chr16	20085731	20085771	142
chr16	20097431	20097471	36
chr16	20098031	20098091	18
chr16	20098151	20098211	19
chr16	20126711	20126751	9
chr16	20141111	20141171	11
chr16	20290151	20290191	11
chr16	20301931	20301971	17
chr16	20302451	20302491	71
chr16	20304391	20304451	14
chr16	20309451	20309491	16
chr16	20309691	20309751	12
chr16	20316991	20317031	17
chr16	20325251	20325311	9
chr16	20325491	20325531	196
chr16	20357751	20357791	13
chr16	20358031	20358071	253
